START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
6,6,6.42080399,6,11.83461130,-6.114851e-01,10.422315,-0.519444,EXPECTED
12,12,6.17476106,12,22.85787452,-1.308825e+00,12.254307,-1.361408,EXPECTED
5PRD2,15,7.33353589,15,27.95644495,-1.338190e+00,13.081218,-1.576528,EXPECTED
5PR,42,7.98295667,30,23.21709637,-1.067580e+00,14.328061,-1.063238,EXPECTED
5PR3D2,57,6.53850542,45,24.36369749,-1.315386e+00,14.873063,-1.198488,EXPECTED
5PR2,60,6.70546296,60,22.04820504,-1.190309e+00,11.474968,-1.337062,EXPECTED
5PR5D2,78,5.84028055,75,21.12625175,-1.285738e+00,11.054852,-1.382739,EXPECTED
5PR3,93,7.70417181,90,21.21127478,-1.012771e+00,10.164864,-1.328803,EXPECTED
7PRD2,105,7.21978231,105,22.30314502,-1.127903e+00,9.485092,-1.590218,EXPECTED
5PR4,120,8.73145798,120,20.71038085,-8.637027e-01,9.255582,-1.294238,EXPECTED
5PR9D2,147,5.97706018,135,20.85443627,-1.249638e+00,8.760316,-1.698269,EXPECTED
5PR5,150,5.79379986,150,20.78935366,-1.277653e+00,8.583201,-1.747082,EXPECTED
5PR11D2,165,10.78786725,165,21.56981104,-6.928726e-01,8.203822,-1.314259,EXPECTED
5PR6,180,6.95917441,180,20.95783196,-1.102452e+00,7.881299,-1.776187,EXPECTED
5PR13D2,195,8.17780128,195,25.68308309,-1.144409e+00,7.761747,-2.255328,EXPECTED
7PR,210,7.72744836,210,25.69725227,-1.201605e+00,7.500274,-2.395886,EXPECTED
5PR15D2,231,8.88597316,225,23.97422014,-9.925051e-01,7.270916,-2.075151,EXPECTED
5PR8,240,7.15176262,240,23.35025423,-1.183249e+00,7.184424,-2.254668,EXPECTED
5PR17D2,267,7.97038661,255,23.26729102,-1.071316e+00,6.991704,-2.187865,EXPECTED
5PR9,270,9.33601272,270,22.56336259,-8.824482e-01,6.819134,-1.939740,EXPECTED
5PR19D2,294,6.33393705,285,22.50697010,-1.267903e+00,6.729754,-2.403213,EXPECTED
5PR10,312,7.19609141,300,21.66464963,-1.102144e+00,6.605007,-2.190544,EXPECTED
7PR3D2,315,8.42344159,315,22.89249528,-9.997907e-01,6.527471,-2.216640,EXPECTED
5PR11,333,6.97955569,330,21.89311082,-1.143187e+00,6.418733,-2.323442,EXPECTED
5PR23D2,345,6.82940227,345,21.28428383,-1.136732e+00,6.300336,-2.294303,EXPECTED
5PR12,366,6.53270255,360,20.62069065,-1.149474e+00,6.191595,-2.275341,EXPECTED
5PR25D2,378,7.47153890,375,20.31899707,-1.000455e+00,6.150550,-2.088831,EXPECTED
5PR13,399,8.19832202,390,20.82741879,-9.323408e-01,6.095446,-2.071891,EXPECTED
5PR27D2,408,8.03007401,405,19.91659826,-9.083597e-01,6.003071,-1.980074,EXPECTED
7PR2,420,8.87465116,420,21.07674894,-8.649715e-01,5.917377,-2.062079,EXPECTED
5PR29D2,444,8.57517164,435,19.81681435,-8.376598e-01,5.850509,-1.921481,EXPECTED
5PR15,450,7.55906958,450,19.32873358,-9.388447e-01,5.775555,-2.037841,EXPECTED
5PR31D2,465,7.36090214,465,19.35996123,-9.670246e-01,5.747882,-2.087562,EXPECTED
5PR16,483,6.29054684,480,19.02210613,-1.106554e+00,5.709634,-2.229838,EXPECTED
5PR33D2,495,7.07982290,495,19.61276577,-1.018932e+00,5.644276,-2.220470,EXPECTED
5PR17,510,6.90984482,510,19.11672866,-1.017617e+00,5.582960,-2.186454,EXPECTED
7PR5D2,525,7.67546566,525,19.97699813,-9.565526e-01,5.560730,-2.212215,EXPECTED
5PR18,540,7.50009642,540,18.39829342,-8.973420e-01,5.526218,-1.972090,EXPECTED
5PR37D2,555,8.14884858,555,18.44153675,-8.167289e-01,5.461043,-1.884748,EXPECTED
5PR19,570,8.05342016,570,18.58404759,-8.362067e-01,5.421401,-1.942418,EXPECTED
5PR39D2,585,6.30639806,585,18.66408287,-1.085036e+00,5.384719,-2.294954,EXPECTED
5PR20,600,7.72088849,600,17.88334897,-8.399406e-01,5.338905,-1.903473,EXPECTED
5PR41D2,615,6.87287209,615,18.00269303,-9.629393e-01,5.322990,-2.090896,EXPECTED
7PR3,630,8.23460079,630,19.10332551,-8.415175e-01,5.280715,-2.058192,EXPECTED
5PR43D2,645,7.34231573,645,17.74110484,-8.822300e-01,5.256256,-1.978364,EXPECTED
5PR22,660,7.99380963,660,18.29767058,-8.281063e-01,5.242309,-1.965520,EXPECTED
5PR45D2,675,7.13302209,675,17.39873215,-8.916623e-01,5.204470,-1.972479,EXPECTED
5PR23,690,6.35628154,690,17.68348196,-1.023187e+00,5.177568,-2.187745,EXPECTED
5PR47D2,705,7.63079907,705,17.39661195,-8.240829e-01,5.143124,-1.898810,EXPECTED
5PR24,726,6.78059612,720,17.13645016,-9.271428e-01,5.110357,-2.026444,EXPECTED
7PR7D2,735,10.12983502,735,18.50134221,-6.023582e-01,5.099756,-1.641551,EXPECTED
5PR25,750,7.30422821,750,16.99330370,-8.443660e-01,5.081289,-1.906814,EXPECTED
5PR51D2,765,8.49101280,765,17.37054660,-7.157678e-01,5.051701,-1.757731,EXPECTED
5PR26,780,5.82650744,780,17.50032113,-1.099801e+00,5.023493,-2.323844,EXPECTED
5PR53D2,798,6.96675643,795,16.90960211,-8.867319e-01,5.004021,-1.986971,EXPECTED
5PR27,810,7.52731766,810,16.68668428,-7.960723e-01,4.978144,-1.839916,EXPECTED
