START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
4,4,3.84362411,4,9.10197203,-8.620754e-01,6.116053,-0.859762,EXPECTED
6,6,6.42080399,6,11.83461130,-6.114851e-01,10.422315,-0.519444,EXPECTED
9,9,4.82779584,9,19.19038811,-1.380020e+00,9.581135,-1.499049,EXPECTED
12,12,4.11650737,12,18.05802619,-1.478585e+00,9.530089,-1.462895,EXPECTED
14,14,4.64308239,14,14.20323106,-1.118091e+00,10.547286,-0.906408,EXPECTED
5PRD2,15,4.88902393,15,22.14985992,-1.510838e+00,11.344992,-1.521450,EXPECTED
5PR,30,6.61036779,30,21.47109648,-1.178068e+00,12.528855,-1.186120,EXPECTED
5PR3D2,57,7.00554152,45,19.11747958,-1.003902e+00,9.670053,-1.252520,EXPECTED
5PR2,60,6.70546296,60,18.80819574,-1.031370e+00,8.729748,-1.386378,EXPECTED
5PR5D2,75,6.21356787,75,18.98859616,-1.117103e+00,8.057355,-1.585511,EXPECTED
5PR3,90,7.36301348,90,18.90311549,-9.428575e-01,7.546612,-1.529177,EXPECTED
7PRD2,105,8.33051805,105,20.34738179,-8.930266e-01,7.333440,-1.638639,EXPECTED
5PR4,120,6.11202058,120,19.01487885,-1.134964e+00,6.970148,-1.851160,EXPECTED
5PR9D2,135,5.83314440,135,23.03560003,-1.373485e+00,6.670474,-2.578896,EXPECTED
5PR5,159,5.27052099,150,22.20547160,-1.438210e+00,6.418314,-2.638536,EXPECTED
5PR11D2,165,8.90218314,165,22.28877814,-9.177868e-01,6.305036,-2.123159,EXPECTED
5PR6,180,5.99262241,180,20.90043730,-1.249241e+00,6.162009,-2.419311,EXPECTED
5PR13D2,195,9.26817478,195,21.24253569,-8.294191e-01,5.981248,-2.001984,EXPECTED
7PR,210,6.59805206,210,21.52448185,-1.182417e+00,5.822658,-2.563508,EXPECTED
5PR15D2,231,8.31436085,225,19.68023211,-8.616304e-01,5.708612,-1.991004,EXPECTED
5PR8,252,7.76497423,240,19.29377360,-9.101593e-01,5.581101,-2.065685,EXPECTED
