n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.42228476,9.10197203,6.23183504,3.84362411,-0.86207540,EXPECTED
5,0.00000000,11.92036410,8.39950108,0.00000000,,EXPECTED
6,0.22090011,14.53327495,9.11946764,3.21040200,-1.51004468,EXPECTED
7,0.00000000,11.04422503,7.65118855,0.00000000,,EXPECTED
8,0.00000000,11.40787653,8.73729038,0.00000000,,EXPECTED
9,0.20943317,15.36781665,9.90349457,3.21853056,-1.56335059,EXPECTED
10,0.29435166,12.00808163,8.36653094,3.53459874,-1.22298011,EXPECTED
11,0.00000000,12.06696319,9.07349214,0.00000000,,EXPECTED
12,0.19859523,15.54609642,10.15471623,3.08738053,-1.61648657,EXPECTED
13,0.00000000,11.87806261,8.89657540,0.00000000,,EXPECTED
14,0.27569644,12.63096416,9.41809190,3.48231179,-1.28845489,EXPECTED
18,0.35660084,15.61830097,10.24281642,5.56949927,-1.03113821,EXPECTED
42,0.36188204,16.54466627,10.12329514,5.98721750,-1.01643699,EXPECTED
57,0.41851445,15.62312940,9.94364703,6.53850542,-0.87104386,EXPECTED
66,0.38127778,16.01316303,10.06358375,6.10546325,-0.96422709,EXPECTED
81,0.44102081,15.63838056,10.28772086,6.89685120,-0.81866322,EXPECTED
103,0.37343272,9.58705165,6.88741494,3.58011880,-0.98501742,EXPECTED
105,0.37943121,21.59924740,13.04976918,8.19542857,-0.96908196,EXPECTED
123,0.36593406,14.71679456,9.24010270,5.38537634,-1.00530213,EXPECTED
147,0.45416124,15.05303887,8.64959502,6.83650674,-0.78930300,EXPECTED
152,0.41654353,9.14602394,6.32031242,3.80971705,-0.87576432,EXPECTED
165,0.38250245,18.80226271,10.89394270,7.19191150,-0.96102023,EXPECTED
189,0.46966509,14.18207823,7.77975370,6.66082710,-0.75573541,EXPECTED
204,0.47702329,13.17541080,7.48678973,6.28497784,-0.74018996,EXPECTED
210,0.46162204,18.41375096,9.88162362,8.50019320,-0.77300883,EXPECTED
237,0.57617405,12.50445527,7.10401521,7.20474258,-0.55134550,EXPECTED
252,0.51684067,13.29363927,6.89521104,6.87069349,-0.66002062,EXPECTED
267,0.43718178,12.15419156,6.76136762,5.31359108,-0.82740620,EXPECTED
282,0.47885262,12.08613096,6.63758273,5.78747553,-0.73636240,EXPECTED
297,0.49798910,12.39980685,6.47787837,6.17496870,-0.69717708,EXPECTED
312,0.49205663,12.18709897,6.37416896,5.99674284,-0.70916147,EXPECTED
315,0.45600052,16.99844748,8.47236120,7.75130082,-0.78526134,EXPECTED
333,0.54120850,11.72051612,6.24032486,6.34324292,-0.61395068,EXPECTED
345,0.54038129,15.66708802,8.22557413,8.46620116,-0.61548030,EXPECTED
363,0.54485418,11.95640486,6.03612741,6.51449714,-0.60723708,EXPECTED
378,0.51454447,12.35272147,5.95998966,6.35602450,-0.66447330,EXPECTED
396,0.47790067,11.76426393,5.84581857,5.62214965,-0.73835237,EXPECTED
408,0.56861092,11.47434028,5.79308134,6.52443513,-0.56455888,EXPECTED
426,0.48343507,11.12093067,5.71815896,5.37624792,-0.72683826,EXPECTED
444,0.55668836,11.12503867,5.64785364,6.19317952,-0.58574970,EXPECTED
453,0.51223378,10.95324182,5.59127152,5.61062047,-0.66897415,EXPECTED
465,0.53042759,14.74463000,7.39863739,7.82095853,-0.63407183,EXPECTED
483,0.62696909,12.18324992,5.48857684,7.63852117,-0.46685803,EXPECTED
498,0.52704047,10.81144753,5.42107096,5.69807038,-0.64047794,EXPECTED
513,0.58600569,11.01408487,5.37638957,6.45431646,-0.53442577,EXPECTED
531,0.58796987,10.74283965,5.32539630,6.31646606,-0.53107957,EXPECTED
546,0.57181103,12.23802068,5.26790263,6.99783525,-0.55894670,EXPECTED
558,0.52907443,10.74504058,5.23734630,5.68492617,-0.63662617,EXPECTED
570,0.60960177,14.45974923,6.94376195,8.81468874,-0.49494937,EXPECTED
591,0.55894676,10.50935443,5.15849314,5.87416957,-0.58170106,EXPECTED
609,0.61953302,11.72851652,5.10411792,7.26620332,-0.47878927,EXPECTED
624,0.58844842,10.87928121,5.07271682,6.40189579,-0.53026601,EXPECTED
639,0.56836209,10.44226113,5.04254091,5.93498532,-0.56499659,EXPECTED
648,0.63750556,10.33507813,5.01208483,6.58866981,-0.45019227,EXPECTED
672,0.56697501,11.35498817,4.96794507,6.43799448,-0.56744006,EXPECTED
687,0.58275703,10.28757071,4.94168991,5.99515415,-0.53998494,EXPECTED
693,0.58131837,12.01633821,4.91990277,6.98531811,-0.54245671,EXPECTED
714,0.58587706,11.69769839,4.88579163,6.85341316,-0.53464530,EXPECTED
726,0.50319984,10.77996552,4.86706948,5.42447690,-0.68676790,EXPECTED
735,0.53868321,14.98576315,6.47117262,8.07257895,-0.61862762,EXPECTED
750,0.53805968,13.52389947,6.42806931,7.27666508,-0.61978579,EXPECTED
777,0.65507203,11.35198485,4.78361676,7.43636777,-0.42301008,EXPECTED
792,0.62646050,10.66701801,4.75454770,6.68246547,-0.46766955,EXPECTED
798,0.55035381,11.50789701,4.74692482,6.33341494,-0.59719392,EXPECTED
819,0.58621952,11.68669083,4.72105123,6.85096627,-0.53406095,EXPECTED
834,0.58111519,10.06277824,4.70330889,5.84763333,-0.54280627,EXPECTED
846,0.63061221,10.12051120,4.68123606,6.38211790,-0.46106418,EXPECTED
858,0.59593779,11.11754554,4.66801205,6.62536557,-0.51761899,EXPECTED
882,0.64380418,11.02725005,4.64259314,7.09938970,-0.44036066,EXPECTED
897,0.59964012,10.70039856,4.61984975,6.41638822,-0.51142561,EXPECTED
903,0.57276002,11.15418331,4.61397882,6.38867027,-0.55728846,EXPECTED
918,0.61517634,10.27440324,4.59963122,6.32056975,-0.48584633,EXPECTED
939,0.59944273,9.91738305,4.58030901,5.94490319,-0.51175484,EXPECTED
948,0.59170643,9.95477199,4.56544287,5.89030262,-0.52474466,EXPECTED
966,0.56705366,11.23809465,4.55006601,6.37260273,-0.56730134,EXPECTED
975,0.61886426,13.79502193,6.05679427,8.53724600,-0.47986932,EXPECTED
990,0.54714257,13.91325352,6.03214183,7.61253336,-0.60304586,EXPECTED
1017,0.56831121,9.87096383,4.50347556,5.60977935,-0.56508611,EXPECTED
1023,0.55159301,10.61341632,4.49904814,5.85428626,-0.59494481,EXPECTED
1041,0.50785258,9.81544207,4.48027261,4.98479761,-0.67756406,EXPECTED
1050,0.55864471,14.47669232,5.96541179,8.08732754,-0.58224159,EXPECTED
1071,0.57128602,11.26888342,4.46000781,6.43775561,-0.55986528,EXPECTED
1092,0.60034898,11.40442110,4.44120423,6.84663260,-0.51024416,EXPECTED
1107,0.55917872,9.88753601,4.43207409,5.52889974,-0.58128614,EXPECTED
1113,0.59534094,10.93647605,4.42850158,6.51093196,-0.51862103,EXPECTED
1128,0.60438439,9.85674062,4.41976433,5.95726015,-0.50354488,EXPECTED
1146,0.57790690,9.75186499,4.40471473,5.63567006,-0.54834250,EXPECTED
1203,0.65873951,9.70283922,4.37092843,6.39164354,-0.41742711,EXPECTED
1302,0.65516243,10.92225107,4.32055667,7.15584857,-0.42287209,EXPECTED
1404,0.65125312,10.08059982,4.27959019,6.56502212,-0.42885689,EXPECTED
1551,0.70933627,10.27491655,4.23557392,7.28837101,-0.34342557,EXPECTED
1596,0.63238759,10.98055336,4.22496195,6.94396568,-0.45825280,EXPECTED
1782,0.63395823,10.10117645,4.19413250,6.40372396,-0.45577221,EXPECTED
1848,0.64541758,11.27653631,4.18823896,7.27807472,-0.43785777,EXPECTED
1920,0.62559714,12.66648880,5.57866959,7.92411912,-0.46904867,EXPECTED
2079,0.64845181,11.26597622,4.17852483,7.30544266,-0.43316759,EXPECTED
2121,0.66363712,10.62299742,4.18008194,7.04981538,-0.41001979,EXPECTED
2277,0.62989040,10.37169613,4.18477254,6.53303187,-0.46220944,EXPECTED
2394,0.64063595,10.94672178,4.19378369,7.01286349,-0.44529393,EXPECTED
2484,0.64120596,9.77012594,4.20239745,6.26466296,-0.44440457,EXPECTED
2565,0.62208340,13.11934264,5.61643204,8.16132531,-0.47468111,EXPECTED
2706,0.62239024,10.28760552,4.23152598,6.40290524,-0.47418799,EXPECTED
2814,0.63913141,10.72374774,4.24882267,6.85388404,-0.44764519,EXPECTED
2898,0.63513449,10.94365906,4.26332366,6.95069534,-0.45391850,EXPECTED
3003,0.69424980,12.01233443,4.28322244,8.33956077,-0.36492344,EXPECTED
3078,0.64527247,9.92436991,4.29814863,6.40392266,-0.43808262,EXPECTED
3234,0.66064599,11.41668900,4.33204618,7.54238979,-0.41453715,EXPECTED
3288,0.64217576,9.66700449,4.31430208,6.20791597,-0.44289324,EXPECTED
3459,0.62934865,9.49752719,4.17973309,5.97725588,-0.46306989,EXPECTED
3492,0.62302452,9.52279130,4.15379006,5.93293249,-0.47316940,EXPECTED
3588,0.63478435,10.15520975,4.08325530,6.44636823,-0.45446994,EXPECTED
3723,0.64375737,9.73569117,3.98879054,6.26742292,-0.44043338,EXPECTED
3861,0.62835060,10.33784710,3.89821843,6.49579239,-0.46465699,EXPECTED
3978,0.64441282,10.00875211,3.82690228,6.44976818,-0.43941573,EXPECTED
4062,0.66598928,9.09685796,3.77653415,6.05840985,-0.40648171,EXPECTED
4138,0.64979795,5.10685420,2.44935586,3.31842338,-0.43109381,EXPECTED
4251,0.65401790,9.52201221,3.67262302,6.22756643,-0.42462056,EXPECTED
4323,0.67976407,9.58152430,3.63327324,6.51317596,-0.38600950,EXPECTED
4482,0.65963628,8.93061802,3.55301089,5.89095962,-0.41606669,EXPECTED
4524,0.70582301,9.54178514,3.53220995,6.73481154,-0.34839076,EXPECTED
4722,0.71485008,8.75832417,3.43969710,6.26088871,-0.33568244,EXPECTED
4736,0.68078045,5.02771695,2.29592794,3.42277141,-0.38451542,EXPECTED
4836,0.69113233,9.38431802,3.38986377,6.48580558,-0.36942397,EXPECTED
5016,0.72791226,9.56268624,3.31372226,6.96079652,-0.31757477,EXPECTED
5070,0.68385892,12.11533187,4.38945853,8.28517775,-0.38000364,EXPECTED
5244,0.71185772,9.11547721,3.22381574,6.48892286,-0.33987721,EXPECTED
5339,0.73488387,4.99337955,2.17141094,3.66955411,-0.30804279,EXPECTED
5409,0.70147672,8.48387276,3.16366710,5.95123923,-0.35456757,EXPECTED
5562,0.70529469,8.47406031,3.11029524,5.97670976,-0.34913956,EXPECTED
5577,0.70419230,9.54337352,3.10558652,6.72037015,-0.35070381,EXPECTED
5742,0.70835264,9.16975524,3.05000591,6.49542032,-0.34481323,EXPECTED
5835,0.71440351,11.12821962,4.02855512,7.95003911,-0.33630734,EXPECTED
5886,0.70121780,8.36493690,3.00429508,5.86564263,-0.35493674,EXPECTED
6054,0.70276091,8.27002158,2.95388973,5.81184794,-0.35273854,EXPECTED
6132,0.68223963,9.98081394,3.51806735,6.80930683,-0.38237432,EXPECTED
6258,0.69855798,9.89067332,3.47444438,6.90920877,-0.35873710,EXPECTED
6303,0.74828617,8.81481929,2.88276823,6.59600737,-0.28996979,EXPECTED
6435,0.69911140,12.37834400,3.79547439,8.65384146,-0.35794517,EXPECTED
6513,0.75861275,8.65512837,2.82661655,6.56589070,-0.27626385,EXPECTED
6672,0.72757284,8.13537408,2.78612835,5.91907719,-0.31804117,EXPECTED
6810,0.72045588,10.78127477,3.66922015,7.76743278,-0.32787110,EXPECTED
6912,0.74036798,8.03796359,2.72758075,5.95105089,-0.30060794,EXPECTED
6987,0.73124971,8.41594523,2.70959525,6.15415749,-0.31300028,EXPECTED
7038,0.73088466,8.63193082,2.69787755,6.30894585,-0.31349961,EXPECTED
7218,0.75205452,7.98163050,2.65810121,6.00262131,-0.28494645,EXPECTED
7332,0.75733476,8.55447459,2.63284531,6.47860093,-0.27794991,EXPECTED
7422,0.74069410,7.92810217,2.61368546,5.87229848,-0.30016756,EXPECTED
7533,0.76997030,8.08414321,2.59096834,6.22455017,-0.26140334,EXPECTED
7569,0.75910468,8.09019518,2.58344483,6.14130505,-0.27561559,EXPECTED
7746,0.76732112,7.86287182,2.54880018,6.03334761,-0.26484990,EXPECTED
7773,0.72868689,7.85525702,2.54322385,5.72402280,-0.31651115,EXPECTED
7956,0.77929503,8.68780562,2.50906812,6.77036373,-0.24936558,EXPECTED
8052,0.74975717,8.49115855,2.49137131,6.36630700,-0.28800590,EXPECTED
8085,0.73901592,13.41594889,3.97624168,9.91459976,-0.30243582,EXPECTED
