START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
11PR71D2,82934,0.666357,83137,0.000000,,6.808356,9.787341e-02,EXPECTED
11PR87D2,101527,0.564317,101627,0.000000,,9.949224,5.671970e-02,EXPECTED
11PR44,102701,0.558331,102793,0.000000,,9.957064,5.607386e-02,EXPECTED
11PR45,104921,0.548895,105097,0.000000,,9.971838,5.504452e-02,EXPECTED
11PR101D2,117692,0.499359,117809,0.000000,,10.085947,4.951037e-02,EXPECTED
11PR103D2,119843,0.491900,120103,0.000000,,10.111943,4.864545e-02,EXPECTED
11PR105D2,122317,0.483192,122401,0.000000,,10.138505,4.765910e-02,EXPECTED
11PR53,123256,0.480440,123583,0.000000,,10.152098,4.732421e-02,EXPECTED
11PR107D2,124687,0.951133,124739,0.000000,,10.166425,9.355629e-02,EXPECTED
11PR54,125017,0.474960,125887,0.000000,,10.180997,4.665162e-02,EXPECTED
11PR55,128101,0.464911,128203,0.000000,,10.210772,4.553143e-02,EXPECTED
11PR111D2,129007,0.462360,129347,0.000000,,10.226128,4.521359e-02,EXPECTED
11PR56,130502,0.457915,130513,0.000000,,10.241780,4.471049e-02,EXPECTED
11PR113D2,131321,0.455396,131072,0.000000,,10.257658,4.439571e-02,EXPECTED
11PR57,132632,0.451720,132817,0.000000,,8.517809,5.303242e-02,EXPECTED
13PR9D2,136274,0.883221,136277,0.000000,,8.351402,1.057572e-01,EXPECTED
11PR59,137254,0.439369,137443,0.000000,,8.305367,5.290182e-02,EXPECTED
11PR119D2,137776,0.437591,138599,0.000000,,8.259957,5.297739e-02,EXPECTED
11PR61,141907,0.854198,142061,0.000000,,8.116468,1.052426e-01,EXPECTED
11PR123D2,143074,0.424468,143197,0.000000,,8.062872,5.264476e-02,EXPECTED
11PR62,144338,0.421291,144349,0.000000,,8.020678,5.252561e-02,EXPECTED
11PR125D2,145228,0.419224,145517,0.000000,,7.968638,5.260924e-02,EXPECTED
11PR63,146342,0.416672,146683,0.000000,,7.927658,5.255928e-02,EXPECTED
11PR127D2,147626,0.413629,147827,0.000000,,7.887200,5.244307e-02,EXPECTED
11PR129D2,150112,0.815299,150131,0.000000,,7.797965,1.045528e-01,EXPECTED
13PR5,150658,0.406731,151303,0.000000,,7.759134,5.241964e-02,EXPECTED
11PR131D2,152407,0.805815,152459,0.000000,,7.711211,1.044992e-01,EXPECTED
11PR66,153287,0.400464,153611,0.000000,,7.673448,5.218827e-02,EXPECTED
11PR133D2,154304,0.398668,154769,0.000000,,7.636144,5.220803e-02,EXPECTED
11PR67,155768,0.395433,155921,0.000000,,7.590093,5.209857e-02,EXPECTED
11PR68,158074,0.390465,158233,0.000000,,7.508970,5.199981e-02,EXPECTED
11PR137D2,159304,0.387800,159389,0.000000,,7.473632,5.188909e-02,EXPECTED
11PR69,159967,0.773005,160541,0.000000,,7.438707,1.039166e-01,EXPECTED
11PR139D2,161683,0.766133,161683,0.000000,,7.395573,1.035935e-01,EXPECTED
11PR70,161998,0.382681,162853,0.000000,,7.361554,5.198373e-02,EXPECTED
11PR141D2,162857,0.380992,163997,0.000000,,7.327926,5.199179e-02,EXPECTED
11PR71,165026,0.376848,165161,0.000000,,7.286382,5.171950e-02,EXPECTED
13PR11D2,165836,0.375196,166319,0.000000,,7.253608,5.172543e-02,EXPECTED
11PR72,166741,0.373595,167471,0.000000,,7.221202,5.173585e-02,EXPECTED
11PR145D2,168604,0.369984,168629,0.000000,,7.181159,5.152149e-02,EXPECTED
11PR73,168898,0.369619,169783,0.000000,,7.149560,5.169815e-02,EXPECTED
11PR147D2,170584,0.732979,170927,0.000000,,7.110507,1.030839e-01,EXPECTED
11PR74,171469,0.729922,172093,0.000000,,7.079684,1.031009e-01,EXPECTED
11PR149D2,173191,0.723858,173249,0.000000,,7.049195,1.026866e-01,EXPECTED
11PR75,174292,0.720140,174389,0.000000,,7.011505,1.027083e-01,EXPECTED
11PR76,175973,1.071335,176713,0.000000,,6.952314,1.540976e-01,EXPECTED
11PR153D2,177491,0.354582,177841,0.000000,,6.915915,5.127044e-02,EXPECTED
11PR77,178301,0.706270,179021,0.000000,,6.887172,1.025486e-01,EXPECTED
11PR155D2,180073,0.700656,180179,0.000000,,6.858730,1.021554e-01,EXPECTED
11PR157D2,181547,0.347887,182489,0.000000,,6.795771,5.119169e-02,EXPECTED
11PR79,182917,0.691715,183637,0.000000,,6.761405,1.023034e-01,EXPECTED
11PR159D2,183929,0.688292,184777,0.000000,,6.734257,1.022076e-01,EXPECTED
11PR80,185371,1.025364,185951,0.000000,,6.707384,1.528709e-01,EXPECTED
11PR161D2,186986,1.018550,187091,0.000000,,6.674136,1.526115e-01,EXPECTED
11PR81,188093,0.675801,188261,0.000000,,6.647867,1.016568e-01,EXPECTED
11PR163D2,189386,0.671945,189407,0.000000,,6.621859,1.014738e-01,EXPECTED
11PR82,190531,0.668052,190573,0.000000,,6.589674,1.013786e-01,EXPECTED
11PR165D2,191591,0.997358,191717,0.000000,,6.564239,1.519381e-01,EXPECTED
11PR83,191771,0.332504,192883,0.000000,,6.539052,5.084896e-02,EXPECTED
11PR167D2,193916,0.329411,194027,0.000000,,6.507879,5.061726e-02,EXPECTED
11PR84,194846,0.655697,195193,0.000000,,6.483238,1.011373e-01,EXPECTED
13PR13D2,196337,0.325740,196337,0.000000,,6.452735,5.048092e-02,EXPECTED
11PR85,197297,0.649154,197479,0.000000,,6.428622,1.009787e-01,EXPECTED
11PR171D2,197906,0.971043,198659,0.000000,,6.404737,1.516133e-01,EXPECTED
11PR86,199097,0.644492,199813,0.000000,,6.375165,1.010942e-01,EXPECTED
11PR173D2,200878,0.639208,200929,0.000000,,6.351782,1.006344e-01,EXPECTED
11PR87,201931,0.636345,202121,0.000000,,6.328618,1.005504e-01,EXPECTED
11PR175D2,203051,0.950316,203279,0.000000,,6.299932,1.508454e-01,EXPECTED
11PR88,204304,0.630173,204431,0.000000,,6.277247,1.003900e-01,EXPECTED
11PR177D2,204916,0.629155,205589,0.000000,,6.249151,1.006785e-01,EXPECTED
11PR89,206461,0.937010,206699,0.000000,,6.226929,1.504771e-01,EXPECTED
