n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.00000000,,,0.00000000,,EXPECTED
5,0.00000000,,,0.00000000,,EXPECTED
6,0.00000000,,,0.00000000,,EXPECTED
7,0.00000000,,,0.00000000,,EXPECTED
8,0.00000000,,,0.00000000,,EXPECTED
9,0.00000000,,,0.00000000,,EXPECTED
10,0.00000000,,,0.00000000,,EXPECTED
11,0.00000000,,,0.00000000,,EXPECTED
12,0.00000000,,,0.00000000,,EXPECTED
13,0.00000000,,,0.00000000,,EXPECTED
14,0.00000000,,,0.00000000,,EXPECTED
15,0.00000000,,,0.00000000,,EXPECTED
30,0.00000000,,,0.00000000,,EXPECTED
45,0.00000000,,,0.00000000,,EXPECTED
60,0.00000000,,,0.00000000,,EXPECTED
75,0.00000000,,,0.00000000,,EXPECTED
102,0.88363920,48.41427027,42.78074705,42.78074705,-0.12370644,EXPECTED
108,0.89249279,49.12611755,43.84470566,43.84470566,-0.11373685,EXPECTED
120,0.00000000,52.88200389,45.84015437,0.00000000,,EXPECTED
138,0.89770738,54.08851343,48.55565776,48.55565776,-0.10791112,EXPECTED
150,0.87700928,57.25473306,50.21293210,50.21293210,-0.13123771,EXPECTED
165,0.00000000,59.96549840,52.14135836,0.00000000,,EXPECTED
192,0.91279736,60.56384213,55.28251517,55.28251517,-0.09124137,EXPECTED
198,0.32754923,85.37882455,79.51068586,27.96576819,-1.11611692,EXPECTED
210,0.00000000,89.74001243,81.28989865,0.00000000,,EXPECTED
228,0.32972343,89.40157414,83.80959177,29.47779396,-1.10950106,EXPECTED
240,0.32493104,92.44239289,85.40064048,30.03740301,-1.12414230,EXPECTED
255,0.00000000,94.81169790,87.30042503,0.00000000,,EXPECTED
282,0.33192301,95.89909259,90.50042180,31.83111540,-1.10285224,EXPECTED
285,0.00000000,98.29625179,90.84023012,0.00000000,,EXPECTED
314,0.40198717,54.82018967,52.16247845,22.03701314,-0.91133510,EXPECTED
315,0.28901187,76.33387163,67.88373088,22.06139464,-1.24128753,EXPECTED
334,0.40240701,55.94561182,53.28893662,22.51290643,-0.91029124,EXPECTED
356,0.40271901,57.13629911,54.46527859,23.00987406,-0.90951620,EXPECTED
370,0.39645078,58.80430297,55.18281772,23.31301187,-0.92520338,EXPECTED
386,0.40334136,58.63023600,55.97574589,23.64799918,-0.90797203,EXPECTED
399,0.27297929,65.69666685,58.98623402,17.93382943,-1.29835935,EXPECTED
405,0.27175320,66.32242005,59.28061059,18.02332996,-1.30286097,EXPECTED
432,0.27964741,65.84325086,60.56192917,18.41289456,-1.27422572,EXPECTED
446,0.35123314,52.97605401,50.32344539,18.60694566,-1.04630507,EXPECTED
464,0.35089750,53.71680146,50.97834040,18.84909116,-1.04726113,EXPECTED
465,0.27208639,69.32471709,62.04010913,18.86231175,-1.30163567,EXPECTED
489,0.28040449,68.37507077,63.06093148,19.17267660,-1.27152212,EXPECTED
506,0.30866350,50.24210353,47.16830812,15.50790356,-1.17550359,EXPECTED
522,0.26057390,60.11101333,54.63407184,15.66336146,-1.34486875,EXPECTED
525,0.00000000,63.18431173,54.73418373,0.00000000,,EXPECTED
544,0.31065120,51.08850232,48.27179148,15.87070465,-1.16908453,EXPECTED
566,0.31187024,51.53139962,48.88133740,16.07110996,-1.16516808,EXPECTED
574,0.30836574,52.34809777,49.09804940,16.14236010,-1.17646872,EXPECTED
590,0.30659815,53.10659998,49.52394566,16.28238543,-1.18221734,EXPECTED
613,0.27973014,49.08946523,46.44447246,13.73180282,-1.27392994,EXPECTED
625,0.27494294,50.24636109,46.72546787,13.81488210,-1.29119170,EXPECTED
644,0.27621762,50.48088073,47.16119321,13.94370894,-1.28656623,EXPECTED
653,0.28002450,50.00853174,47.36380756,14.00361403,-1.27287818,EXPECTED
667,0.27887872,50.54321229,47.67433959,14.09542613,-1.27697830,EXPECTED
680,0.27418876,51.71339475,47.95779078,14.17923149,-1.29393851,EXPECTED
696,0.23203793,52.75197033,47.27503048,12.24045776,-1.46085445,EXPECTED
714,0.22674778,54.40469396,47.64458814,12.33614369,-1.48391697,EXPECTED
733,0.25369214,49.01591312,46.37163744,12.43495183,-1.37163380,EXPECTED
736,0.25307920,49.19548540,46.42907432,12.45035402,-1.37405280,EXPECTED
754,0.25205828,49.75699985,46.76958175,12.54166401,-1.37809493,EXPECTED
767,0.25241961,49.94249807,47.01123715,12.60646597,-1.37666245,EXPECTED
780,0.22378940,56.61725418,48.93532543,12.67034157,-1.49704983,EXPECTED
803,0.22988763,48.64777712,45.67237613,11.18352219,-1.47016465,EXPECTED
816,0.44023329,51.05153617,45.41812489,22.47458592,-0.82045048,EXPECTED
825,0.42232138,53.39106187,45.56686283,22.54818701,-0.86198869,EXPECTED
846,0.22138467,51.30730237,45.90861875,11.35865031,-1.50785349,EXPECTED
858,0.43450188,52.50227727,46.10067710,22.81233827,-0.83355500,EXPECTED
882,0.43545962,52.81560824,46.47802586,22.99906454,-0.83135321,EXPECTED
885,0.21439884,53.68988862,46.52457712,11.51104992,-1.53991725,EXPECTED
913,0.22478605,45.93789181,42.96759845,10.32619735,-1.49260621,EXPECTED
928,0.22599070,45.91174432,43.17327770,10.37562726,-1.48726143,EXPECTED
944,0.22631046,46.07655514,43.38956409,10.42760633,-1.48584751,EXPECTED
947,0.22653653,46.07322522,43.42976884,10.43726855,-1.48484907,EXPECTED
974,0.22662962,46.43290436,43.78679714,10.52307145,-1.48443823,EXPECTED
977,0.22665451,46.46931255,43.82594311,10.53247921,-1.48432841,EXPECTED
1003,0.22048852,43.32060067,40.45447386,9.55169529,-1.51190963,EXPECTED
1016,0.22158432,43.26717065,40.60538414,9.58732668,-1.50695208,EXPECTED
1026,0.40214680,47.81572792,42.22374008,19.22894194,-0.91093808,EXPECTED
1041,0.40483456,47.69734081,42.40070277,19.30953180,-0.90427680,EXPECTED
1056,0.40024114,48.44362943,42.57549588,19.38913362,-0.91568806,EXPECTED
1066,0.22030011,44.12540883,41.17082439,9.72083263,-1.51276450,EXPECTED
1092,0.37449403,47.52181010,40.60807030,17.79663422,-0.98217941,EXPECTED
1098,0.38713154,46.04255078,40.67170812,17.82452373,-0.94899074,EXPECTED
1113,0.37837098,47.29136466,40.82950809,17.89368014,-0.97188013,EXPECTED
1126,0.21730112,41.30897244,38.66360197,8.97648613,-1.52647122,EXPECTED
1152,0.19424589,46.51273713,41.23141188,9.03490797,-1.63863045,EXPECTED
1227,0.37299198,45.20669344,39.91238855,16.86173389,-0.98619837,EXPECTED
1290,0.68756885,45.91422727,38.70070698,31.56919256,-0.37459331,EXPECTED
1440,0.49962767,45.36616391,38.32440335,22.66619073,-0.69389212,EXPECTED
1485,0.47310421,45.09475233,37.27056810,21.33451712,-0.74843960,EXPECTED
1614,0.48493536,42.19115289,36.89005164,20.45998185,-0.72373968,EXPECTED
1768,0.38682583,34.01109059,30.93832136,13.15636829,-0.94978074,EXPECTED
1875,0.43722555,43.30090121,36.25913704,18.93226047,-0.82730608,EXPECTED
1988,0.36744805,31.39614939,28.18143225,11.53645377,-1.00117334,EXPECTED
2007,0.42853691,40.48205135,35.17682938,17.34805315,-0.84737841,EXPECTED
2127,0.27784060,40.25152245,34.96273135,11.18350724,-1.28070770,EXPECTED
2289,0.38351278,40.70632889,34.30951319,15.61139729,-0.95838234,EXPECTED
2361,0.39467098,39.87282401,34.58477635,15.73664659,-0.92970282,EXPECTED
