START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
17PR3D2,778534,0.373632,780733,0.000000,,7.466364,5.004203e-02,EXPECTED
13PR26,794057,0.367263,795793,0.000000,,7.366449,4.985618e-02,EXPECTED
13PR27,823553,0.356127,825821,0.000000,,7.176432,4.962452e-02,EXPECTED
13PR28,855383,0.344555,855851,0.000000,,6.998424,4.923323e-02,EXPECTED
13PR59D2,898888,0.330289,900869,0.000000,,6.751472,4.892104e-02,EXPECTED
13PR30,913706,0.325640,915911,0.000000,,6.674013,4.879223e-02,EXPECTED
13PR32,969901,0.309487,975967,0.000000,,6.381335,4.849879e-02,EXPECTED
13PR65D2,989234,0.304424,990989,0.000000,,6.314281,4.821198e-02,EXPECTED
13PR67D2,1015153,0.297718,1021019,0.000000,,6.185491,4.813167e-02,EXPECTED
17PR2,1022939,0.295746,1036027,0.000000,,6.123611,4.829601e-02,EXPECTED
13PR69D2,1038601,0.291888,1048576,0.000000,,6.063319,4.813997e-02,EXPECTED
13PR71D2,1078456,0.282727,1081079,0.000000,,5.947250,4.753911e-02,EXPECTED
13PR36,1091582,0.279736,1096079,0.000000,,5.891358,4.748243e-02,EXPECTED
13PR73D2,1101941,0.277505,1111091,0.000000,,5.836822,4.754385e-02,EXPECTED
13PR37,1123726,0.272811,1126093,0.000000,,5.783592,4.716982e-02,EXPECTED
13PR75D2,1140848,0.269428,1141139,0.000000,,5.731620,4.700730e-02,EXPECTED
13PR38,1154947,0.533159,1156151,0.000000,,5.680860,9.385181e-02,EXPECTED
13PR39,1176016,0.524848,1186181,0.000000,,5.582805,9.401152e-02,EXPECTED
13PR79D2,1186256,0.260475,1201183,0.000000,,5.535429,4.705597e-02,EXPECTED
13PR40,1208038,0.513084,1216213,0.000000,,5.489103,9.347320e-02,EXPECTED
13PR81D2,1227278,0.252985,1231229,0.000000,,5.443792,4.647220e-02,EXPECTED
13PR41,1241698,0.250505,1246243,0.000000,,5.399461,4.639445e-02,EXPECTED
13PR83D2,1259117,0.495076,1261259,0.000000,,5.356078,9.243256e-02,EXPECTED
13PR42,1262549,0.494028,1276271,0.000000,,5.313612,9.297404e-02,EXPECTED
17PR5D2,1290697,0.484662,1291271,0.000000,,5.272033,9.193076e-02,EXPECTED
13PR43,1306108,0.479610,1306289,0.000000,,5.231312,9.168063e-02,EXPECTED
13PR87D2,1315673,0.476649,1321319,0.000000,,5.191422,9.181473e-02,EXPECTED
13PR44,1329994,0.472279,1336333,0.000000,,5.152338,9.166305e-02,EXPECTED
13PR89D2,1351201,0.698804,1351327,0.000000,,5.114033,1.366444e-01,EXPECTED
13PR91D2,1373233,0.459419,1381349,0.000000,,5.039669,9.116055e-02,EXPECTED
13PR46,1383157,0.228368,1396393,0.000000,,5.003564,4.564107e-02,EXPECTED
13PR93D2,1403137,0.225610,1411387,0.000000,,4.968150,4.541127e-02,EXPECTED
13PR47,1415678,0.223877,1426393,0.000000,,4.933405,4.537981e-02,EXPECTED
13PR95D2,1429342,0.887806,1441439,0.000000,,4.899310,1.812104e-01,EXPECTED
13PR48,1447927,0.658699,1456451,0.000000,,4.865847,1.353719e-01,EXPECTED
13PR97D2,1460483,0.435863,1471447,0.000000,,4.832997,9.018483e-02,EXPECTED
13PR49,1483246,0.860136,1486451,0.000000,,4.800743,1.791673e-01,EXPECTED
13PR99D2,1500223,0.638990,1501499,0.000000,,4.769069,1.339863e-01,EXPECTED
13PR50,1508146,0.636114,1516513,0.000000,,4.737959,1.342591e-01,EXPECTED
13PR101D2,1531529,0.836836,1531499,0.000000,,4.707396,1.777705e-01,EXPECTED
17PR3,1544828,0.830571,1546537,0.000000,,4.677367,1.775723e-01,EXPECTED
13PR103D2,1559099,0.824060,1561559,0.000000,,4.647856,1.772990e-01,EXPECTED
13PR52,1575946,0.816615,1576571,0.000000,,4.618850,1.768005e-01,EXPECTED
13PR105D2,1584731,0.609577,1591589,0.000000,,4.590336,1.327957e-01,EXPECTED
13PR53,1600001,0.805828,1606603,0.000000,,4.562301,1.766275e-01,EXPECTED
13PR107D2,1613926,0.400046,1621619,0.000000,,4.534733,8.821820e-02,EXPECTED
13PR54,1632706,0.792083,1636627,0.000000,,4.507619,1.757209e-01,EXPECTED
13PR109D2,1636973,0.395039,1651621,0.000000,,4.480948,8.815969e-02,EXPECTED
13PR55,1657253,0.782008,1666657,0.000000,,4.454709,1.755464e-01,EXPECTED
13PR111D2,1671629,0.581944,1681679,0.000000,,4.428891,1.313972e-01,EXPECTED
13PR56,1682389,0.578910,1696693,0.000000,,4.403484,1.314664e-01,EXPECTED
