START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
5PR,42,27.94034835,30,50.03483137,-5.826476e-01,45.994457,-0.480373,EXPECTED
5PR2,72,18.28987309,60,57.28231824,-1.141644e+00,36.199571,-1.077152,EXPECTED
5PR5D2,86,13.22747322,75,46.61134112,-1.259548e+00,30.512087,-1.094119,EXPECTED
5PR3,104,10.78518341,90,48.57939528,-1.505026e+00,27.815507,-1.358746,EXPECTED
7PRD2,105,21.65934694,105,44.07199851,-7.103875e-01,29.452757,-0.760970,EXPECTED
5PR4,134,9.59553388,120,44.73560497,-1.539472e+00,27.675456,-1.269720,EXPECTED
5PR9D2,144,9.87961769,135,41.08507223,-1.425171e+00,26.634029,-1.171639,EXPECTED
5PR5,162,8.62787882,150,37.82465258,-1.477962e+00,27.664905,-1.055372,EXPECTED
5PR11D2,170,8.79214186,165,39.78963308,-1.509748e+00,26.923947,-1.151298,EXPECTED
5PR6,186,15.60481617,180,36.80021332,-8.579240e-01,27.765774,-0.763364,EXPECTED
5PR13D2,195,15.88829963,195,42.18337538,-9.764432e-01,27.245429,-0.965119,EXPECTED
7PR,219,7.26052353,210,43.51430967,-1.790638e+00,26.954757,-1.344987,EXPECTED
5PR15D2,234,13.22690154,231,40.34858783,-1.115304e+00,27.604320,-0.982516,EXPECTED
5PR8,246,6.73526118,240,41.53769685,-1.819245e+00,27.428747,-1.268831,EXPECTED
5PR17D2,267,12.48693903,255,38.76428710,-1.132816e+00,28.000118,-0.938473,EXPECTED
5PR9,270,12.53693137,270,37.37892167,-1.092428e+00,27.919317,-0.889778,EXPECTED
5PR19D2,288,5.83074935,285,37.35328926,-1.857275e+00,27.946969,-1.127941,EXPECTED
5PR10,312,10.99402854,300,35.65169689,-1.176444e+00,28.428988,-0.867342,EXPECTED
7PR3D2,324,10.28215249,315,35.88553598,-1.249925e+00,20.809384,-1.230377,EXPECTED
5PR11,342,10.47538964,330,34.73625604,-1.198755e+00,21.130752,-1.148131,EXPECTED
5PR23D2,348,9.78522110,345,33.71413637,-1.237044e+00,20.131597,-1.188625,EXPECTED
5PR12,366,9.95459436,360,33.67257910,-1.218650e+00,19.257136,-1.231647,EXPECTED
5PR25D2,381,9.41783051,375,33.53062973,-1.269855e+00,19.513631,-1.235690,EXPECTED
5PR13,390,9.49197518,390,32.55588851,-1.232512e+00,18.719935,-1.232051,EXPECTED
5PR27D2,405,9.01166498,405,31.67053116,-1.256867e+00,18.948057,-1.195841,EXPECTED
7PR2,426,12.93749499,420,32.39057371,-9.177378e-01,18.224015,-1.067442,EXPECTED
5PR29D2,444,8.74331226,435,31.52175700,-1.282389e+00,17.575316,-1.296048,EXPECTED
5PR15,453,12.46804550,450,31.07511524,-9.132383e-01,17.764969,-1.047402,EXPECTED
5PR31D2,477,8.00805467,465,31.36879993,-1.365366e+00,17.166944,-1.360798,EXPECTED
5PR16,489,8.07270594,480,30.77121979,-1.338091e+00,16.624887,-1.365333,EXPECTED
5PR33D2,506,7.75395178,495,31.24301062,-1.393593e+00,16.785625,-1.399356,EXPECTED
5PR17,522,7.45874355,510,31.15573041,-1.429611e+00,16.281734,-1.455434,EXPECTED
7PR5D2,539,3.76766876,525,31.81176586,-2.133380e+00,16.428846,-1.707003,EXPECTED
5PR18,552,7.24743435,540,30.61387502,-1.440806e+00,15.959087,-1.464146,EXPECTED
5PR37D2,567,10.96367894,555,30.55714663,-1.025011e+00,15.527608,-1.261847,EXPECTED
5PR19,582,10.57355112,570,30.54263468,-1.060768e+00,15.655248,-1.275552,EXPECTED
5PR39D2,585,14.12084784,585,30.95790814,-7.849762e-01,15.250480,-1.104035,EXPECTED
5PR20,609,10.27785337,600,30.10978976,-1.074859e+00,15.368669,-1.290413,EXPECTED
5PR41D2,624,9.94176758,615,30.46884108,-1.119960e+00,14.988121,-1.369556,EXPECTED
7PR3,630,13.29513728,630,31.50682223,-8.628058e-01,14.635045,-1.244389,EXPECTED
5PR43D2,657,9.71308706,645,30.10237565,-1.131130e+00,14.739431,-1.383316,EXPECTED
5PR22,660,9.72673340,660,30.87594095,-1.155099e+00,14.405869,-1.468097,EXPECTED
5PR45D2,687,6.32168760,675,29.94028123,-1.555219e+00,14.503401,-1.628487,EXPECTED
5PR23,696,9.18034332,690,30.43038851,-1.198377e+00,14.187723,-1.497777,EXPECTED
5PR47D2,705,12.28855955,705,30.11180769,-8.962487e-01,13.892509,-1.282939,EXPECTED
5PR24,726,8.97844452,720,29.83226493,-1.200764e+00,13.979862,-1.491704,EXPECTED
7PR7D2,735,9.01206013,735,31.38375871,-1.247727e+00,13.699391,-1.633043,EXPECTED
5PR25,756,8.78618650,750,29.86340377,-1.223453e+00,13.781597,-1.529374,EXPECTED
5PR51D2,765,8.53315182,765,30.23510488,-1.265045e+00,13.514755,-1.605797,EXPECTED
5PR26,792,8.35308183,780,30.53892234,-1.296371e+00,13.263616,-1.672684,EXPECTED
5PR53D2,798,8.37198287,795,37.53768676,-1.500455e+00,13.338074,-2.186650,EXPECTED
5PR27,813,5.61247468,810,37.56968244,-1.901206e+00,13.098381,-2.439783,EXPECTED
5PR55D2,825,10.93245431,825,37.73225412,-1.238779e+00,12.871971,-2.082028,EXPECTED
7PR4,843,10.67922913,840,37.77237966,-1.263277e+00,12.939823,-2.093781,EXPECTED
5PR57D2,858,10.73521801,855,36.93254875,-1.235564e+00,12.723131,-2.059032,EXPECTED
5PR29,882,10.51385808,870,36.21856495,-1.236878e+00,12.787563,-2.010133,EXPECTED
5PR59D2,885,7.89329138,885,36.22748366,-1.523805e+00,12.579955,-2.252329,EXPECTED
5PR30,912,7.74215808,900,35.56702407,-1.524738e+00,12.382941,-2.247032,EXPECTED
5PR61D2,924,7.56183382,915,35.17665856,-1.537269e+00,12.442142,-2.219459,EXPECTED
5PR31,939,7.39760510,930,35.43389969,-1.566513e+00,12.252945,-2.288127,EXPECTED
7PR9D2,945,7.41137920,945,36.11014984,-1.583557e+00,12.309408,-2.331450,EXPECTED
5PR32,962,7.45000414,960,34.82889767,-1.542233e+00,12.127559,-2.257577,EXPECTED
5PR65D2,975,9.71650165,975,34.99881876,-1.281489e+00,11.954311,-2.114912,EXPECTED
5PR33,1002,7.16170356,990,34.69276764,-1.577783e+00,12.006552,-2.293003,EXPECTED
5PR67D2,1011,9.57366871,1005,34.13593312,-1.271334e+00,11.839699,-2.074568,EXPECTED
5PR34,1030,9.39050276,1020,34.06537753,-1.288583e+00,11.889708,-2.075314,EXPECTED
5PR69D2,1041,11.49376893,1035,34.04323298,-1.085826e+00,11.728893,-1.922557,EXPECTED
7PR5,1050,11.52226774,1050,34.70032477,-1.102468e+00,11.575169,-2.002395,EXPECTED
5PR71D2,1074,9.06204070,1065,32.99603955,-1.292293e+00,11.621714,-2.059421,EXPECTED
5PR36,1089,8.89132009,1080,32.99781394,-1.311366e+00,11.473296,-2.101096,EXPECTED
5PR73D2,1107,6.69979276,1095,32.71289575,-1.585693e+00,11.517996,-2.258475,EXPECTED
5PR37,1110,8.93995653,1110,32.91437733,-1.303379e+00,11.374607,-2.107714,EXPECTED
5PR75D2,1137,6.45748508,1125,32.34210394,-1.611130e+00,11.237142,-2.303488,EXPECTED
5PR38,1152,6.48156441,1140,32.40038218,-1.609208e+00,11.278961,-2.297979,EXPECTED
11PRD2,1215,10.29499941,1155,34.42634059,-1.207164e+00,10.736075,-2.247687,EXPECTED
7PR6,1260,11.99139342,1260,32.05109316,-9.831421e-01,10.410806,-1.926815,EXPECTED
7PR13D2,1455,10.97350560,1365,31.93419799,-1.068194e+00,10.121936,-2.070819,EXPECTED
7PR7,1491,12.45888132,1470,30.37740214,-8.912653e-01,9.863620,-1.816627,EXPECTED
7PR15D2,1575,12.04426652,1575,29.66981603,-9.015415e-01,9.536838,-1.848154,EXPECTED
7PR8,1680,9.73299373,1680,28.79563374,-1.084702e+00,9.335125,-2.042034,EXPECTED
7PR17D2,1845,9.17090721,1785,28.79999516,-1.144339e+00,9.151444,-2.144917,EXPECTED
7PR9,1950,10.17028809,1890,27.72531987,-1.002876e+00,8.983510,-1.954140,EXPECTED
7PR19D2,2070,11.23814273,1995,27.75289145,-9.040264e-01,8.764359,-1.884308,EXPECTED
7PR10,2121,9.66331556,2145,26.68759996,-1.015862e+00,8.627286,-1.973307,EXPECTED
7PR21D2,2292,10.41112271,2205,26.27191400,-9.256257e-01,8.500564,-1.865852,EXPECTED
11PR,2310,11.61001324,2310,26.84958917,-8.383826e-01,8.383109,-1.817891,EXPECTED
7PR23D2,2460,8.62110979,2415,25.97624992,-1.102969e+00,8.226119,-2.109760,EXPECTED
7PR12,2607,8.24976728,2520,25.13941716,-1.114252e+00,8.127514,-2.078083,EXPECTED
7PR25D2,2625,11.69463197,2625,24.85196385,-7.538068e-01,8.035448,-1.637411,EXPECTED
7PR13,2730,11.38193531,2730,25.35003343,-8.007526e-01,7.949338,-1.757140,EXPECTED
7PR27D2,2847,8.80228890,2835,24.32740259,-1.016592e+00,7.831849,-1.982305,EXPECTED
7PR14,2970,8.52547857,2940,23.99487585,-1.034781e+00,7.758181,-1.993946,EXPECTED
7PR29D2,3135,9.18548360,3045,24.08595765,-9.640046e-01,8.328327,-1.789132,EXPECTED
7PR15,3240,8.97804294,3150,23.56276746,-9.648859e-01,8.179050,-1.783181,EXPECTED
7PR31D2,3255,9.98700697,3255,23.65474241,-8.622787e-01,7.987261,-1.711192,EXPECTED
7PR16,3360,11.63461187,3360,23.09989164,-6.858435e-01,7.854326,-1.459741,EXPECTED
11PR3D2,3525,9.39581312,3465,23.86211537,-9.320279e-01,7.421773,-1.949171,EXPECTED
7PR17,3615,11.03387575,3570,23.31806313,-7.482581e-01,7.371420,-1.666461,EXPECTED
7PR35D2,3675,10.92855318,3675,22.59397880,-7.263045e-01,7.449439,-1.565947,EXPECTED
7PR18,3795,9.76646549,3780,22.37975560,-8.292022e-01,7.340066,-1.718416,EXPECTED
7PR37D2,3885,7.83151483,3885,22.47698268,-1.054336e+00,7.235160,-2.024208,EXPECTED
7PR19,4050,9.25575948,3990,22.59455575,-8.924630e-01,7.174749,-1.859131,EXPECTED
7PR39D2,4155,9.91762175,4095,22.73336764,-8.295206e-01,7.003563,-1.829889,EXPECTED
7PR20,4251,8.92848425,4290,21.79065640,-8.922346e-01,7.082800,-1.815973,EXPECTED
7PR41D2,4362,7.98135192,4305,21.88413892,-1.008654e+00,7.049815,-1.972078,EXPECTED
7PR21,4410,9.49475778,4410,21.55221051,-8.197386e-01,7.018500,-1.717953,EXPECTED
