START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
5PR,42,27.94034835,30,50.03483137,-5.826476e-01,45.994457,-0.480373,EXPECTED
5PR2,72,18.28987309,60,57.28231824,-1.141644e+00,36.199571,-1.077152,EXPECTED
5PR5D2,81,19.31118337,75,62.18229450,-1.169386e+00,30.512087,-1.405053,EXPECTED
5PR3,104,14.38024455,90,49.51340916,-1.236388e+00,32.666349,-1.075515,EXPECTED
7PRD2,111,14.78644981,105,52.88194853,-1.274351e+00,29.452757,-1.293444,EXPECTED
5PR4,134,11.99441735,120,45.07752851,-1.323943e+00,30.934179,-1.069468,EXPECTED
5PR9D2,138,12.13891444,135,46.61342826,-1.345472e+00,28.887563,-1.193403,EXPECTED
5PR5,162,10.35345459,150,42.07131341,-1.402046e+00,30.005663,-1.057062,EXPECTED
5PR11D2,176,10.69356190,165,44.19880278,-1.419056e+00,28.622574,-1.170588,EXPECTED
5PR6,194,9.25010986,180,40.10524387,-1.466872e+00,29.517511,-1.045316,EXPECTED
5PR13D2,195,18.53634956,195,41.77276932,-8.125110e-01,28.556419,-0.813702,EXPECTED
7PR,217,8.26951301,210,40.00129817,-1.576336e+00,29.302212,-1.082914,EXPECTED
5PR15D2,234,17.00601627,231,44.17588917,-9.546120e-01,28.630698,-0.948977,EXPECTED
5PR8,254,7.66551770,240,45.42364830,-1.779301e+00,29.270693,-1.289964,EXPECTED
5PR17D2,264,7.77280210,255,45.93418797,-1.776579e+00,28.809255,-1.324622,EXPECTED
5PR9,276,14.03951373,270,43.37094776,-1.127914e+00,29.370804,-0.998660,EXPECTED
5PR19D2,288,7.12647142,285,43.28618825,-1.804017e+00,29.068445,-1.243951,EXPECTED
5PR10,312,13.19283425,300,40.80972207,-1.129247e+00,29.569807,-0.933956,EXPECTED
7PR3D2,322,6.66908911,315,41.10082517,-1.818545e+00,29.392127,-1.171461,EXPECTED
5PR11,342,12.38000594,330,39.23331633,-1.153444e+00,29.846041,-0.899728,EXPECTED
5PR23D2,348,12.45391777,345,40.05652015,-1.168256e+00,29.768894,-0.927230,EXPECTED
5PR12,363,11.58132826,360,37.63569620,-1.178559e+00,30.184571,-0.863168,EXPECTED
5PR25D2,381,11.77228814,375,38.04968139,-1.173144e+00,22.029662,-1.192819,EXPECTED
5PR13,399,11.03620272,390,36.25301160,-1.189341e+00,22.310080,-1.130288,EXPECTED
5PR27D2,410,5.56833030,405,36.61363378,-1.883325e+00,21.203160,-1.464183,EXPECTED
7PR2,432,10.52165403,420,35.23170491,-1.208511e+00,21.450917,-1.151934,EXPECTED
5PR29D2,435,10.54566554,435,35.74993886,-1.220834e+00,20.463654,-1.231660,EXPECTED
5PR15,453,14.96165460,450,35.08613803,-8.523156e-01,20.684475,-0.972927,EXPECTED
5PR31D2,477,9.50956492,465,33.64643214,-1.263609e+00,19.797335,-1.219198,EXPECTED
5PR16,489,9.58633830,480,33.90152784,-1.263121e+00,19.995651,-1.216024,EXPECTED
5PR33D2,495,9.62413426,495,33.85371797,-1.257775e+00,19.193247,-1.262401,EXPECTED
5PR17,522,4.60687102,510,33.01500230,-1.969413e+00,19.372548,-1.466412,EXPECTED
7PR5D2,525,4.61531268,525,34.19161066,-2.002601e+00,18.642582,-1.586492,EXPECTED
5PR18,552,8.85797532,540,32.31258010,-1.294138e+00,18.805654,-1.247210,EXPECTED
5PR37D2,555,8.87319067,555,32.73441704,-1.305393e+00,18.138162,-1.315526,EXPECTED
5PR19,582,12.79956188,570,32.52461652,-9.325863e-01,18.287261,-1.078623,EXPECTED
5PR39D2,585,12.82024343,585,32.95616342,-9.441529e-01,17.674080,-1.139291,EXPECTED
5PR20,603,12.29536314,600,31.93480180,-9.544742e-01,17.811052,-1.102655,EXPECTED
5PR41D2,616,8.25162031,615,32.30796333,-1.364904e+00,17.245421,-1.394941,EXPECTED
7PR3,630,11.87065828,630,33.19132264,-1.028219e+00,17.371791,-1.227315,EXPECTED
5PR43D2,645,7.97165708,645,32.13555317,-1.394071e+00,16.848059,-1.434224,EXPECTED
5PR22,660,11.49523038,660,32.43416882,-1.037280e+00,16.965103,-1.234236,EXPECTED
5PR45D2,687,7.42111153,675,31.37472962,-1.441674e+00,16.478506,-1.453628,EXPECTED
5PR23,696,11.17607013,690,31.87452996,-1.048032e+00,16.587296,-1.247850,EXPECTED
5PR47D2,705,10.75248961,705,31.44387552,-1.073067e+00,16.133787,-1.282488,EXPECTED
5PR24,733,7.25372190,720,31.44321237,-1.466668e+00,15.714844,-1.539277,EXPECTED
7PR7D2,748,7.00640355,735,32.62251381,-1.538178e+00,15.811350,-1.620109,EXPECTED
5PR25,756,10.54342380,750,31.36227727,-1.090103e+00,15.418541,-1.350248,EXPECTED
5PR51D2,765,10.17414256,765,31.62311827,-1.134039e+00,15.508990,-1.383003,EXPECTED
5PR26,792,6.85381073,780,31.93498894,-1.538897e+00,15.139803,-1.656638,EXPECTED
5PR53D2,804,6.62973902,795,31.24284968,-1.550225e+00,15.224794,-1.616647,EXPECTED
5PR27,819,6.66642846,810,31.23965128,-1.544604e+00,14.877036,-1.651755,EXPECTED
5PR55D2,825,12.88467829,825,31.84907515,-9.049695e-01,14.957089,-1.267920,EXPECTED
7PR4,843,9.72572653,840,32.60406490,-1.209662e+00,14.628842,-1.563920,EXPECTED
5PR57D2,858,12.58611767,855,31.45236461,-9.158797e-01,14.704411,-1.283033,EXPECTED
5PR29,870,12.63793113,870,31.42272999,-9.108288e-01,14.393982,-1.305045,EXPECTED
5PR59D2,885,9.20883994,885,31.14220539,-1.218400e+00,14.465467,-1.516257,EXPECTED
5PR30,909,6.18773942,900,31.13751484,-1.615844e+00,14.171361,-1.760577,EXPECTED
5PR61D2,924,9.02541456,915,31.12675981,-1.238023e+00,14.239112,-1.552158,EXPECTED
5PR31,939,6.04535470,930,31.36466468,-1.646392e+00,13.960002,-1.813704,EXPECTED
7PR9D2,959,5.89255753,945,40.39950626,-1.925127e+00,14.024331,-2.460506,EXPECTED
5PR32,962,8.84687991,960,39.13804982,-1.487030e+00,13.759033,-2.201548,EXPECTED
5PR65D2,987,5.76199696,975,39.09624333,-1.914742e+00,13.820216,-2.411992,EXPECTED
5PR33,990,8.65060609,990,39.37803445,-1.515579e+00,13.567673,-2.264753,EXPECTED
5PR67D2,1005,11.24376784,1005,38.05480425,-1.219213e+00,13.625956,-1.967644,EXPECTED
5PR34,1026,8.48335674,1020,38.54849239,-1.513811e+00,13.385218,-2.246145,EXPECTED
5PR69D2,1041,13.79252272,1035,37.79568366,-1.008068e+00,13.440823,-1.785840,EXPECTED
7PR5,1056,8.30962870,1050,38.99499967,-1.546018e+00,13.211035,-2.322708,EXPECTED
5PR71D2,1077,8.12456864,1065,37.09816751,-1.518675e+00,13.264159,-2.184352,EXPECTED
5PR36,1083,8.13750333,1080,37.11637684,-1.517575e+00,13.044550,-2.221531,EXPECTED
5PR73D2,1095,7.94256279,1095,36.65132007,-1.529213e+00,13.095372,-2.192283,EXPECTED
5PR37,1113,7.97961412,1110,36.86818883,-1.530459e+00,12.885243,-2.241989,EXPECTED
5PR75D2,1137,5.21130375,1125,36.12714603,-1.936214e+00,12.933923,-2.390291,EXPECTED
5PR38,1140,7.82281164,1140,36.65111342,-1.544400e+00,12.732641,-2.264126,EXPECTED
11PRD2,1197,10.04674021,1155,38.06718272,-1.332104e+00,12.352382,-2.268424,EXPECTED
7PR6,1290,11.93021812,1260,36.09404185,-1.107053e+00,11.820177,-2.044286,EXPECTED
7PR13D2,1461,10.83644242,1365,35.45561079,-1.185367e+00,11.363799,-2.166456,EXPECTED
7PR7,1485,12.80071027,1470,33.47745847,-9.613717e-01,11.112477,-1.860679,EXPECTED
7PR15D2,1575,14.31676964,1575,32.78545596,-8.285534e-01,10.748748,-1.718217,EXPECTED
7PR8,1755,9.45834723,1680,31.81734803,-1.213114e+00,10.546273,-2.120086,EXPECTED
7PR17D2,1845,9.12160126,1785,31.81885477,-1.249414e+00,10.249046,-2.214572,EXPECTED
7PR9,1890,8.89327296,1890,30.46059519,-1.231139e+00,10.082403,-2.139105,EXPECTED
7PR19D2,2046,10.10781157,1995,30.49121677,-1.104130e+00,9.834712,-2.072598,EXPECTED
7PR10,2121,9.77835503,2145,29.32813302,-1.098376e+00,9.611274,-2.034046,EXPECTED
7PR21D2,2277,10.86588979,2205,28.72472045,-9.721296e-01,9.485529,-1.882745,EXPECTED
11PR,2310,12.30462942,2310,29.30556373,-8.678018e-01,9.294824,-1.829075,EXPECTED
7PR23D2,2460,8.81400898,2415,28.25069412,-1.164776e+00,9.187327,-2.115597,EXPECTED
7PR12,2619,9.74423963,2520,27.53878368,-1.038919e+00,9.022679,-1.972202,EXPECTED
7PR25D2,2625,11.14275046,2625,27.08806103,-8.883040e-01,8.929854,-1.785618,EXPECTED
7PR13,2730,13.46250413,2730,27.43995969,-7.120920e-01,8.786327,-1.590819,EXPECTED
7PR27D2,2880,10.35917000,2835,26.42167995,-9.363128e-01,8.653767,-1.856129,EXPECTED
7PR14,2940,8.92903608,2940,26.05388904,-1.070859e+00,8.579353,-1.996054,EXPECTED
7PR29D2,3045,8.74531757,3045,26.14521133,-1.095148e+00,8.462339,-2.056157,EXPECTED
7PR15,3219,8.37882259,3150,25.50472368,-1.113156e+00,8.396826,-2.039568,EXPECTED
7PR31D2,3255,10.70425565,3255,25.59817364,-8.718796e-01,8.292875,-1.795990,EXPECTED
7PR16,3360,12.72323052,3360,25.01305656,-6.759685e-01,8.195890,-1.499511,EXPECTED
11PR3D2,3465,10.13340923,3465,25.67616330,-9.297253e-01,8.142029,-1.908953,EXPECTED
7PR17,3570,11.06076853,3570,25.13348862,-8.207967e-01,8.767594,-1.605083,EXPECTED
7PR35D2,3675,9.70455522,3675,24.32035684,-9.187183e-01,8.007117,-1.825351,EXPECTED
7PR18,3795,9.47739463,3780,24.16883304,-9.361545e-01,7.928925,-1.852892,EXPECTED
7PR37D2,3885,9.31475628,3885,24.18299700,-9.540499e-01,7.885961,-1.885406,EXPECTED
7PR19,4050,9.99963475,3990,24.30058970,-8.879521e-01,7.813951,-1.830182,EXPECTED
7PR39D2,4155,10.83201241,4095,24.36393999,-8.105983e-01,8.084837,-1.673742,EXPECTED
7PR20,4215,8.76870305,4290,23.39848468,-9.814824e-01,7.992777,-1.830375,EXPECTED
7PR41D2,4347,8.53518292,4305,23.49535371,-1.012606e+00,7.651136,-1.955288,EXPECTED
7PR21,4410,9.38926047,4410,23.09720464,-9.001451e-01,7.774542,-1.763183,EXPECTED
