START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
7PR56,11797,1.134218,11863,0.000000,,9.409892,1.205346e-01,EXPECTED
7PR113D2,11959,1.123030,11969,0.000000,,9.368492,1.198731e-01,EXPECTED
7PR119D2,12539,1.085968,12589,0.000000,,9.246793,1.174427e-01,EXPECTED
7PR61,12869,1.059649,12911,0.000000,,9.061479,1.169400e-01,EXPECTED
7PR62,13099,1.045069,13121,0.000000,,9.146416,1.142599e-01,EXPECTED
7PR69,14537,0.961903,14593,0.000000,,8.921081,1.078236e-01,EXPECTED
7PR70,14773,0.950213,14797,0.000000,,8.331000,1.140575e-01,EXPECTED
11PR10,24230,0.640981,24251,0.000000,,8.242378,7.776651e-02,EXPECTED
11PR25D2,29824,0.542983,30029,0.000000,,8.178047,6.639519e-02,EXPECTED
11PR14,33427,0.494380,32768,0.000000,,8.199346,6.029505e-02,EXPECTED
11PR29D2,34591,0.481192,34649,0.000000,,8.215014,5.857470e-02,EXPECTED
11PR15,35398,0.471885,35803,0.000000,,8.233849,5.731038e-02,EXPECTED
11PR31D2,36083,0.464621,36947,0.000000,,8.255624,5.627933e-02,EXPECTED
11PR16,38086,0.445008,38113,0.000000,,8.280135,5.374405e-02,EXPECTED
11PR33D2,38138,0.444234,39251,0.000000,,8.307202,5.347577e-02,EXPECTED
11PR35D2,40826,0.420605,41579,0.000000,,8.367655,5.026558e-02,EXPECTED
11PR18,41821,0.412511,42727,0.000000,,8.401700,4.909852e-02,EXPECTED
11PR37D2,43541,0.398929,43889,0.000000,,8.437736,4.727915e-02,EXPECTED
11PR19,44656,0.391244,45013,0.000000,,8.475661,4.616088e-02,EXPECTED
13PR3D2,46127,0.761250,46199,0.000000,,8.515378,8.939709e-02,EXPECTED
11PR20,46892,0.751188,47353,0.000000,,7.032843,1.068114e-01,EXPECTED
11PR41D2,47783,0.740595,48497,0.000000,,6.917030,1.070684e-01,EXPECTED
11PR21,49451,1.080081,49663,0.000000,,6.805898,1.586978e-01,EXPECTED
11PR43D2,50503,0.707598,50789,0.000000,,6.699156,1.056249e-01,EXPECTED
11PR22,51437,1.046058,51973,0.000000,,6.596540,1.585768e-01,EXPECTED
11PR45D2,52958,0.680948,53129,0.000000,,6.489626,1.049287e-01,EXPECTED
11PR23,53831,0.671404,54277,0.000000,,6.394847,1.049914e-01,EXPECTED
11PR47D2,55072,0.659296,55439,0.000000,,6.303499,1.045921e-01,EXPECTED
11PR24,55948,0.975612,56591,0.000000,,6.215392,1.569671e-01,EXPECTED
11PR49D2,57331,1.275400,57737,0.000000,,6.130348,2.080469e-01,EXPECTED
11PR25,58148,0.945214,58901,0.000000,,6.048205,1.562801e-01,EXPECTED
11PR51D2,59554,0.618323,60041,0.000000,,5.962223,1.037068e-01,EXPECTED
13PR2,61169,0.907630,61211,0.000000,,5.885651,1.542106e-01,EXPECTED
11PR53D2,61934,0.598993,62351,0.000000,,5.811544,1.030695e-01,EXPECTED
11PR27,62687,0.889517,63521,0.000000,,5.739779,1.549741e-01,EXPECTED
11PR55D2,64529,0.868851,64679,0.000000,,5.670243,1.532299e-01,EXPECTED
11PR28,64754,0.577552,65536,0.000000,,5.602829,1.030822e-01,EXPECTED
11PR57D2,66889,0.843619,66977,0.000000,,5.532005,1.524979e-01,EXPECTED
11PR29,67768,0.834202,68141,0.000000,,5.468702,1.525411e-01,EXPECTED
11PR59D2,69208,0.546571,69263,0.000000,,5.407234,1.010814e-01,EXPECTED
11PR30,70396,0.809012,70451,0.000000,,5.347519,1.512874e-01,EXPECTED
11PR61D2,70757,0.536930,71597,0.000000,,5.289479,1.015091e-01,EXPECTED
11PR31,72056,1.058001,72763,0.000000,,5.228347,2.023586e-01,EXPECTED
11PR63D2,73042,0.784648,73907,0.000000,,5.173572,1.516647e-01,EXPECTED
11PR32,74026,1.034673,75041,0.000000,,5.120262,2.020742e-01,EXPECTED
13PR5D2,75814,1.014045,76213,0.000000,,5.068357,2.000737e-01,EXPECTED
11PR33,76348,1.008226,77383,0.000000,,5.017800,2.009299e-01,EXPECTED
11PR67D2,78517,1.232173,78539,0.000000,,4.968536,2.479952e-01,EXPECTED
11PR34,79006,0.980170,79693,0.000000,,4.916515,1.993628e-01,EXPECTED
11PR69D2,79847,0.728785,80849,0.000000,,4.869787,1.496544e-01,EXPECTED
11PR35,81974,0.950865,82003,0.000000,,4.824204,1.971030e-01,EXPECTED
11PR71D2,82499,0.946664,83137,0.000000,,4.779722,1.980584e-01,EXPECTED
11PR36,83833,0.933828,84313,0.000000,,4.736300,1.971640e-01,EXPECTED
11PR73D2,84484,0.927521,85469,0.000000,,4.693900,1.976014e-01,EXPECTED
11PR37,86453,0.683084,86599,0.000000,,4.649030,1.469304e-01,EXPECTED
11PR75D2,87623,1.125305,87767,0.000000,,4.608642,2.441728e-01,EXPECTED
11PR38,88199,0.671874,88919,0.000000,,4.569166,1.470452e-01,EXPECTED
11PR77D2,89812,1.322897,90089,0.000000,,4.530571,2.919934e-01,EXPECTED
