n,ratio,c_pred,baseline,c_meas,lambda,status
4,-0.00000000,,,0.00000000,,EXPECTED
5,-0.00000000,-4.87863807,-8.39950108,0.00000000,,EXPECTED
6,-6.37619179,-1.00699668,-6.42080399,6.42080399,,EXPECTED
7,-0.00000000,-9.28453623,-12.45331295,0.00000000,,EXPECTED
8,-0.00000000,-11.55049999,-14.22108614,0.00000000,,EXPECTED
9,-0.58435554,-8.26174396,-13.72606604,4.82779584,,EXPECTED
10,-0.00000000,-7.17138322,-10.71442152,0.00000000,,EXPECTED
11,-0.00000000,-8.62630542,-11.61977647,0.00000000,,EXPECTED
12,-0.50391461,-12.25358604,-17.55573028,6.17476106,,EXPECTED
13,-0.00000000,-10.37663975,-13.29520644,0.00000000,,EXPECTED
14,-0.59699009,-7.77748654,-10.99035880,4.64308239,,EXPECTED
15,-0.61593563,-7.93755657,-15.04370824,4.88902393,,EXPECTED
42,-0.92455089,-6.71565664,-13.09455552,6.20896630,,EXPECTED
45,-1.02885456,-5.63371340,-12.72770345,5.79627172,,EXPECTED
60,-1.39027620,-5.56513351,-12.64651419,7.73707264,,EXPECTED
75,-1.27696780,-5.15210476,-12.23114146,6.57907186,,EXPECTED
90,-1.54465498,-5.24344591,-12.31729924,8.09931483,,EXPECTED
105,-1.94340349,-3.71501973,-12.20957602,7.21978231,,EXPECTED
120,-1.28352638,-5.29099681,-12.36575207,6.79113398,,EXPECTED
138,-0.90077707,-6.95537930,-12.51293868,6.26524616,,EXPECTED
159,-0.88246913,-6.47017654,-11.87917602,5.70973107,,EXPECTED
165,-1.25644117,-7.85120827,-15.70759944,9.86458131,,EXPECTED
189,-1.38912813,-4.59982545,-10.96337824,6.38974692,,EXPECTED
195,-1.30057760,-6.80228087,-14.51635126,8.84689411,,EXPECTED
210,-1.31839039,-5.42167918,-13.90515220,7.14788974,,EXPECTED
231,-2.98015100,-3.05817344,-10.12791012,9.11381863,,EXPECTED
252,-1.91965181,-3.35308463,-9.71507834,6.43675495,,EXPECTED
267,-1.52044164,-4.03903537,-9.40141771,6.14111755,,EXPECTED
273,-2.10109826,-2.41549356,-9.35597860,5.07518933,,EXPECTED
294,-2.87976901,-2.67874544,-9.04021386,7.71416811,,EXPECTED
312,-2.44288359,-3.04254476,-8.82533914,7.43258267,,EXPECTED
315,-2.58701388,-3.19790437,-11.67998622,8.27302299,,EXPECTED
333,-2.27953220,-3.11555329,-8.56798639,7.10200404,,EXPECTED
357,-3.78736788,-1.57661496,-8.36056166,5.97122088,,EXPECTED
363,-2.83090450,-2.36589953,-8.25499745,6.69763562,,EXPECTED
378,-4.11972342,-1.78950104,-8.14905264,7.37224935,,EXPECTED
399,-5.80126442,-1.22295783,-7.95673220,7.09470175,,EXPECTED
408,-3.12887566,-2.23528711,-7.88843867,6.99393543,,EXPECTED
429,-5.21396312,-1.29429276,-7.71841765,6.74839469,,EXPECTED
441,-4.66045012,-1.26028595,-7.61970715,5.87349980,,EXPECTED
462,-10.99314910,-0.45658930,-7.52225121,5.01935420,,EXPECTED
471,-2.98570238,-2.13441223,-7.46758812,6.37271969,,EXPECTED
483,-10.62146550,-0.71915887,-7.38116217,7.63852117,,EXPECTED
504,-7.55337204,-0.89152132,-7.25040904,6.73399225,,EXPECTED
513,-3.76099566,-1.59291054,-7.20344509,5.99092963,,EXPECTED
525,-7.64323894,-1.02653229,-9.50515293,7.84603156,,EXPECTED
546,-80.64554598,-0.07881007,-7.01556542,6.35568095,,EXPECTED
567,-11.65015539,-0.58847632,-6.94658331,6.85584058,,EXPECTED
570,-4.96101002,-1.74821538,-9.22825109,8.67291402,,EXPECTED
588,-11.20840483,-0.48732595,-6.84520974,5.46214655,,EXPECTED
609,-41.53456981,-0.15666088,-6.75010873,6.50684242,,EXPECTED
627,-11.63108899,-0.44896809,-6.68213163,5.22198785,,EXPECTED
630,-22.85709161,-0.40393303,-8.88094435,9.23273422,,EXPECTED
648,-4.36101605,-1.29870742,-6.59672961,5.66368388,,EXPECTED
672,-47.37566121,-0.13942212,-6.49705902,6.60521512,,EXPECTED
684,-6.29755606,-0.86753708,-6.47698971,5.46336341,,EXPECTED
702,-9.20602689,-0.64155591,-6.42088657,5.90618092,,EXPECTED
708,-6.94855834,-0.99470628,-6.38547777,6.91177460,,EXPECTED
726,-15.21537786,-0.44671483,-6.33308314,6.79693491,,EXPECTED
741,-28.74463259,-0.17977392,-6.29902604,5.16753518,,EXPECTED
759,-75.75581920,-0.06006155,-6.22702503,4.55001182,,EXPECTED
765,-10.64308721,-0.75746789,-8.29196564,8.06179677,,EXPECTED
792,-24.19669846,-0.26447469,-6.15075770,6.39941444,,EXPECTED
807,-7.42100842,-0.78317757,-6.10062941,5.81196736,,EXPECTED
816,-8.96856436,-0.42882208,-6.07965742,3.84591845,,EXPECTED
825,-31.04518936,-0.23057210,-8.07875833,7.15815461,,EXPECTED
846,-10.80179048,-0.61022739,-6.02535104,6.59154837,,EXPECTED
867,-17.15596110,-0.32334906,-5.97396127,5.54736392,,EXPECTED
870,-13.28361370,-0.62390316,-7.94871656,8.28768851,,EXPECTED
891,-201.53694939,-0.02693183,-5.91298957,5.42775798,,EXPECTED
912,-18.97991222,-0.25762943,-5.86657464,4.88978405,,EXPECTED
918,-31.56215917,-0.21066084,-5.86090765,6.64891103,,EXPECTED
936,-107.03998693,-0.04904206,-5.82762881,5.24946194,,EXPECTED
948,-12.94882660,-0.43472671,-5.80071273,5.62920077,,EXPECTED
963,-11.91481589,-0.43213700,-5.77974240,5.14883279,,EXPECTED
984,-17.92480931,-0.30618201,-5.73905821,5.48825420,,EXPECTED
999,-17.87565244,-0.25637364,-5.70473876,4.58284609,,EXPECTED
1005,-17.45108466,-0.42860086,-7.60004955,7.47954991,,EXPECTED
1020,-178.28190600,-0.04159103,-7.57499569,7.41492750,,EXPECTED
1035,-58.04659287,-0.13312124,-7.53195822,7.72723422,,EXPECTED
1062,-23.66034400,-0.21955887,-5.60935674,5.19483837,,EXPECTED
1068,-24.14547300,-0.24762967,-5.60518905,5.97913552,,EXPECTED
1080,-19.60508787,-0.38283831,-7.44525246,7.50557878,,EXPECTED
1107,-54.15634133,-0.11474742,-5.54722014,6.21430053,,EXPECTED
1116,-96.55926420,-0.05600019,-5.53534076,5.40733721,,EXPECTED
1128,-52.82506753,-0.10148145,-5.51576137,5.36076446,,EXPECTED
1149,-30.21613832,-0.17495582,-5.48547225,5.28648920,,EXPECTED
1245,-809.29788879,-0.00968946,-7.15876440,7.84166033,,EXPECTED
1299,-907.16383803,-0.00610474,-5.31467101,5.53800185,,EXPECTED
1430,-1.11062908,-4.06971362,-8.34939170,4.51994231,,EXPECTED
1547,-1.14193358,-3.46899116,-7.16654699,3.96135751,,EXPECTED
1660,-1.14018761,-4.06033942,-7.63439774,4.62954872,,EXPECTED
1768,-1.47585874,-2.43219552,-5.51330917,3.58957703,,EXPECTED
1870,-1.53696094,-2.93351448,-7.11757197,4.50869718,,EXPECTED
1976,-1.68868684,-2.11261380,-5.17087113,3.56754312,,EXPECTED
2002,-1.75089920,-2.30604557,-6.15716715,4.03765334,,EXPECTED
2123,-1.69197047,-1.99826420,-4.95548740,3.38100401,,EXPECTED
2236,-2.13665366,-1.84866770,-4.80734510,3.94996261,,EXPECTED
2387,-2.21237841,-1.89954496,-5.55127621,4.20251227,,EXPECTED
2519,-2.63655237,-1.53205477,-4.48661987,4.03934265,,EXPECTED
2618,-2.89281170,-1.49880680,-5.26400406,4.33576584,,EXPECTED
2717,-3.34736982,-0.90091082,-4.29862620,3.01568171,,EXPECTED
2816,-2.92981228,-1.26870650,-4.21020454,3.71707187,,EXPECTED
2873,-3.20526642,-1.08237593,-4.16291469,3.46930324,,EXPECTED
2992,-4.01276040,-0.93219658,-4.06971859,3.74068152,,EXPECTED
3146,-4.35121800,-0.74433333,-3.95312239,3.23875658,,EXPECTED
3179,-3.82020050,-0.79505486,-3.93252439,3.03726898,,EXPECTED
3289,-7.75433853,-0.49354694,-3.85509934,3.82713004,,EXPECTED
3458,-4.22615127,-0.83316040,-4.50234953,3.52106187,,EXPECTED
3553,-8.79844999,-0.37330441,-3.69520927,3.28450017,,EXPECTED
3575,-5.68865027,-0.63219173,-4.91036635,3.59631768,,EXPECTED
3718,-8.44111343,-0.39468720,-3.60327145,3.33159941,,EXPECTED
3883,-5.40015608,-0.56843718,-3.51800449,3.06964949,,EXPECTED
3971,-7.92963092,-0.36162641,-3.47579915,2.86756396,,EXPECTED
4004,-13.32850109,-0.30400522,-4.15422285,4.05193389,,EXPECTED
4147,-55.38878528,-0.06857448,-3.39589759,3.79825735,,EXPECTED
4301,-72.16961133,-0.04131581,-3.32786878,2.98174625,,EXPECTED
4400,-9.32503447,-0.46423551,-4.38562055,4.32901211,,EXPECTED
4466,-17.79187372,-0.25612052,-3.91607802,4.55686398,,EXPECTED
4576,-295.38148402,-0.01100503,-3.21939641,3.25068308,,EXPECTED
4675,-67.36956244,-0.06333424,-4.24607502,4.26680035,,EXPECTED
4784,-28.18338760,-0.12085853,-3.14584862,3.40620289,,EXPECTED
4901,-27.76125208,-0.11116640,-3.10558758,3.08611855,,EXPECTED
4940,-81.65690854,-0.04695403,-4.12337564,3.83412067,,EXPECTED
5126,-36.24170258,-0.07882042,-3.03247194,2.85658615,,EXPECTED
5239,-276.91187838,-0.01102623,-2.99801761,3.05329484,,EXPECTED
5330,-268.45798885,-0.01527578,-3.96386521,4.10090619,,EXPECTED
5401,-626.03085312,-0.00438396,-2.95127650,2.74449338,,EXPECTED
5510,-185.77485028,-0.01960846,-3.89461789,3.64275808,,EXPECTED
5603,-1085.78193811,-0.00235111,-2.89645416,2.55279339,,EXPECTED
5704,-1208.35074032,-0.00189459,-2.87028050,2.28933033,,EXPECTED
5831,-204.08017621,-0.01819992,-3.40600687,3.71424219,,EXPECTED
5909,-251.19986233,-0.00753883,-2.81901208,1.89375188,,EXPECTED
6049,-1089.92761059,-0.00250964,-2.78586204,2.73532244,,EXPECTED
6169,-445.07440642,-0.00580923,-2.75765729,2.58553752,,EXPECTED
6200,-243.01848920,-0.01722340,-3.66781070,4.18560532,,EXPECTED
6313,-385.09657997,-0.00714525,-2.72588474,2.75161252,,EXPECTED
6464,-136.64081524,-0.02130336,-2.69467664,2.91090871,,EXPECTED
6550,-301.37679655,-0.01263119,-3.56882906,3.80674740,,EXPECTED
6694,-5894.85104142,-0.00051488,-2.64791352,3.03511985,,EXPECTED
6732,2.73945931,2.27928608,-3.99416786,6.24401148,1.00776057,EXPECTED
6831,2.79982758,2.20467178,-3.95674497,6.17270084,1.02955783,EXPECTED
7029,2.57589110,2.07979897,-3.88671814,5.35733567,0.94619553,EXPECTED
7062,2.54392920,2.06087241,-3.87639549,5.24271350,0.93370981,EXPECTED
7176,2.55440099,2.21363481,-3.83566158,5.65451095,0.93781775,EXPECTED
7293,2.17665943,3.04523498,-3.79835762,6.62843942,0.77779133,EXPECTED
7410,2.47330297,3.13838044,-5.01350351,7.76216565,0.90555449,EXPECTED
7524,2.36356677,2.50267418,-3.72443122,5.91523751,0.86017182,EXPECTED
7656,2.33870632,2.41634602,-3.68262813,5.65112371,0.84959792,EXPECTED
7755,2.35504492,3.14336217,-4.87237947,7.40275910,0.85655980,EXPECTED
7854,2.24987087,3.17801876,-4.34977874,7.15013182,0.81087282,EXPECTED
7917,2.39477266,2.85666368,-4.32896436,6.84106008,0.87328830,EXPECTED
7986,2.38540672,2.29343991,-3.58762164,5.47078697,0.86936964,EXPECTED
