n,ratio,c_pred,baseline,c_meas,lambda,status
4,-0.00000000,,,0.00000000,,EXPECTED
5,-0.00000000,,,0.00000000,,EXPECTED
6,-0.00000000,,,0.00000000,,EXPECTED
7,-0.00000000,,,0.00000000,,EXPECTED
8,-0.00000000,,,0.00000000,,EXPECTED
9,-0.00000000,,,0.00000000,,EXPECTED
10,-0.00000000,,,0.00000000,,EXPECTED
11,-0.00000000,,,0.00000000,,EXPECTED
12,-0.00000000,,,0.00000000,,EXPECTED
13,-0.00000000,,,0.00000000,,EXPECTED
14,-0.00000000,,,0.00000000,,EXPECTED
15,-0.00000000,,,0.00000000,,EXPECTED
42,-1.29344027,-21.60157596,-27.94034835,27.94034835,,EXPECTED
45,-0.00000000,-21.93963259,-28.98135862,0.00000000,,EXPECTED
60,-1.26589851,-26.48499420,-33.52731479,33.52731479,,EXPECTED
81,-0.38916367,-49.62226684,-54.90446121,19.31118337,,EXPECTED
99,-0.38983266,-54.16458998,-60.03332981,21.11512644,,EXPECTED
105,-0.40766887,-53.12975493,-61.58062668,21.65934694,,EXPECTED
134,-0.45467558,-35.17355511,-37.85501134,15.99255647,,EXPECTED
138,-0.36560753,-44.26938140,-49.80252090,16.18521925,,EXPECTED
154,-0.41203364,-30.78740344,-34.30844313,12.68544576,,EXPECTED
170,-0.41326213,-31.91246414,-35.66820254,13.18821279,,EXPECTED
180,-0.36142390,-37.30633358,-44.34830922,13.48340043,,EXPECTED
195,-0.71498240,-31.11072316,-38.79306201,22.24361948,,EXPECTED
210,-0.00000000,-31.44057039,-39.89113805,0.00000000,,EXPECTED
228,-0.66362681,-35.53538647,-41.12761918,23.58223517,,EXPECTED
245,-0.33744933,-29.89470231,-34.12002028,10.08794730,,EXPECTED
260,-0.33227108,-31.02003360,-34.86111575,10.30706007,,EXPECTED
270,-0.65023799,-27.54361052,-34.58576376,17.90990196,,EXPECTED
288,-0.30434287,-30.10619588,-35.38776831,9.16260611,,EXPECTED
312,-0.59827063,-27.56452011,-33.32618649,16.49104281,,EXPECTED
315,-0.33109643,-24.98674780,-33.43734054,8.27302299,,EXPECTED
342,-0.29544711,-28.80804622,-34.40020673,8.51125408,,EXPECTED
345,-0.30809702,-24.62933549,-32.00675455,7.58822475,,EXPECTED
360,-0.30272810,-25.43259205,-32.47467457,7.69916015,,EXPECTED
381,-0.54975892,-25.69625544,-31.02011765,14.12674577,,EXPECTED
399,-0.57866956,-24.79318874,-31.50390093,14.34706354,,EXPECTED
405,-0.29283573,-24.61903106,-31.66112423,7.20933198,,EXPECTED
420,-0.60796412,-21.82226694,-30.27277893,13.26715526,,EXPECTED
441,-0.55196762,-24.42598327,-30.76381092,13.48235182,,EXPECTED
450,-0.56724169,-23.92624886,-30.96829072,13.57196583,,EXPECTED
465,-0.27968663,-22.48029220,-29.76522344,6.28743725,,EXPECTED
489,-0.51248829,-24.94063678,-30.25498733,12.78178440,,EXPECTED
495,-0.55827474,-21.21731023,-29.04181292,11.84508832,,EXPECTED
510,-0.27416580,-21.81042819,-29.32195211,5.97967340,,EXPECTED
532,-0.25697139,-23.58613532,-26.94145303,6.06096208,,EXPECTED
552,-0.48770977,-23.35164520,-28.88464655,11.38882541,,EXPECTED
555,-0.52595034,-21.69099862,-28.93426173,11.40838801,,EXPECTED
570,-0.52962297,-21.72278503,-29.17900242,11.50488595,,EXPECTED
585,-0.52333198,-20.68664596,-28.36885507,10.82598334,,EXPECTED
600,-0.75945307,-21.55272547,-28.59475213,16.36828361,,EXPECTED
616,-0.50534064,-20.41103477,-23.93203973,10.31452539,,EXPECTED
630,-0.52882548,-19.64131165,-28.09170728,10.38682600,,EXPECTED
645,-0.49625792,-21.08339149,-28.29718267,10.46279992,,EXPECTED
660,-0.75011758,-19.83179831,-27.65628221,14.87618050,,EXPECTED
675,-0.47996713,-20.80607252,-27.84807775,9.98623093,,EXPECTED
696,-0.43525566,-21.87302050,-27.35013298,9.52035604,,EXPECTED
705,-0.47177702,-20.25908051,-27.45761182,9.55776854,,EXPECTED
726,-0.43201103,-21.14751822,-27.01588222,9.13596109,,EXPECTED
735,-0.49126031,-18.66661358,-27.11703060,9.17016644,,EXPECTED
756,-0.66026314,-21.01120766,-27.34901724,13.87292605,,EXPECTED
765,-0.45668626,-19.30776324,-26.81928029,8.81759022,,EXPECTED
792,-0.41964957,-21.23189125,-27.10021067,8.90995395,,EXPECTED
804,-0.40045907,-21.28544687,-26.64822165,8.52395017,,EXPECTED
824,-0.46257149,-18.56293194,-21.22983247,8.58668303,,EXPECTED
825,-0.67708620,-19.02959817,-26.85404116,12.88467829,,EXPECTED
840,-0.68613536,-18.02137154,-26.47177174,12.36510028,,EXPECTED
858,-0.61487043,-20.23693626,-26.63874341,12.44309360,,EXPECTED
870,-0.85670175,-19.44561337,-26.74840754,16.65909104,,EXPECTED
885,-0.41636319,-19.23245619,-26.39800599,8.00768690,,EXPECTED
913,-0.23115773,-17.48021075,-20.45059645,4.04068592,,EXPECTED
924,-0.60577410,-19.24451236,-26.28650386,11.65782714,,EXPECTED
930,-0.40871360,-19.05154321,-26.33635818,7.78662472,,EXPECTED
959,-0.46204187,-16.32422119,-19.51659585,7.54247364,,EXPECTED
962,-0.68335363,-16.57122438,-19.53435655,11.32400629,,EXPECTED
975,-0.40738357,-18.60377269,-26.28594707,7.57887129,,EXPECTED
990,-0.60341450,-18.19580982,-26.02024809,10.97961542,,EXPECTED
1015,-0.51845227,-21.33109272,-25.71278837,11.05915349,,EXPECTED
1026,-0.53596852,-20.69826862,-26.29042483,11.09362035,,EXPECTED
1035,-0.76673506,-18.62386117,-26.00119356,14.27956733,,EXPECTED
1050,-0.60899860,-17.65868835,-26.10908858,10.75411656,,EXPECTED
1077,-0.50528844,-20.67309094,-25.96939588,10.44587396,,EXPECTED
1089,-0.51918796,-20.18354937,-26.05188900,10.47905582,,EXPECTED
1108,-0.43335716,-15.64194290,-18.29229799,6.77854793,,EXPECTED
1110,-0.54564588,-18.64405917,-25.88726450,10.17305398,,EXPECTED
1127,-0.22612422,-15.06134294,-18.38113702,3.40573443,,EXPECTED
1140,-0.36684574,-18.62832189,-26.08454613,6.83372052,,EXPECTED
1215,-0.51501632,-18.95793245,-25.99991189,9.76364460,,EXPECTED
1302,-0.65804152,-18.39063708,-24.94696346,12.10180273,,EXPECTED
1461,-0.76884657,-18.17437698,-23.46676204,13.97330733,,EXPECTED
1521,-0.78848810,-17.45851284,-23.22012596,13.76582968,,EXPECTED
1590,-0.69493455,-22.88568745,-30.06574374,15.90405495,,EXPECTED
1771,-0.62909412,-11.59844206,-15.28709931,7.29651171,,EXPECTED
1831,-0.57005968,-12.37577054,-15.01795867,7.05492780,,EXPECTED
1988,-0.58397782,-11.39708763,-14.61189788,6.65564641,,EXPECTED
2046,-0.81225154,-13.50077100,-19.57143360,10.96602199,,EXPECTED
2121,-0.83479798,-12.77829692,-19.18008173,10.66729640,,EXPECTED
2289,-0.84084709,-11.86178602,-18.25879366,9.97394827,,EXPECTED
2394,-1.03785647,-11.28994773,-18.00051602,11.71734532,,EXPECTED
2457,-0.88485788,-10.76170490,-17.67563627,9.52257941,,EXPECTED
2607,-0.65149049,-11.17315830,-17.11767431,7.27920642,,EXPECTED
2688,-1.01506994,-10.53082302,-16.86858086,10.68952193,,EXPECTED
2730,-1.21004876,-13.11565811,-22.33422195,15.87058585,,EXPECTED
