START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
7PR47D2,5039,1.101136,5039,0.000000,,8.436328,1.305231e-01,EXPECTED
7PR26,5558,1.018576,5563,0.000000,,8.491098,1.199581e-01,EXPECTED
11PR5D2,5863,0.977665,5879,0.000000,,8.079804,1.210011e-01,EXPECTED
7PR29,6178,0.940631,6173,0.000000,,7.982903,1.178307e-01,EXPECTED
7PR59D2,6269,0.932275,6299,0.000000,,7.893126,1.181123e-01,EXPECTED
7PR30,6398,0.914323,6397,0.000000,,7.900253,1.157334e-01,EXPECTED
7PR32,6737,0.878088,6823,0.000000,,7.517992,1.167982e-01,EXPECTED
7PR65D2,6898,0.863289,6911,0.000000,,7.442246,1.159984e-01,EXPECTED
11PR3,7006,0.852202,7027,0.000000,,7.401289,1.151424e-01,EXPECTED
7PR71D2,7552,0.805426,7559,0.000000,,7.619100,1.057114e-01,EXPECTED
7PR36,7664,1.592046,7649,0.000000,,7.023300,2.266806e-01,EXPECTED
7PR73D2,7769,0.786705,7753,0.000000,,6.961025,1.130157e-01,EXPECTED
7PR37,7844,0.780739,7873,0.000000,,6.927274,1.127051e-01,EXPECTED
7PR38,7996,0.769150,8081,0.000000,,6.809115,1.129589e-01,EXPECTED
11PR7D2,8147,0.757919,8179,0.000000,,6.752212,1.122475e-01,EXPECTED
7PR39,8276,0.750051,8192,0.000000,,6.721346,1.115924e-01,EXPECTED
7PR79D2,8381,0.741892,8389,0.000000,,6.666572,1.112854e-01,EXPECTED
7PR41,8686,0.721537,8713,0.000000,,7.426928,9.715147e-02,EXPECTED
7PR83D2,8794,1.428217,8819,0.000000,,6.482159,2.203304e-01,EXPECTED
7PR42,8912,1.414048,8923,0.000000,,6.432935,2.198138e-01,EXPECTED
7PR43,9041,0.700282,9133,0.000000,,6.358671,1.101302e-01,EXPECTED
7PR87D2,9179,0.690952,9239,0.000000,,6.312185,1.094632e-01,EXPECTED
11PR4,9304,0.684481,9343,0.000000,,6.266704,1.092250e-01,EXPECTED
7PR89D2,9439,1.351132,9431,0.000000,,7.328106,1.843767e-01,EXPECTED
7PR45,9514,1.342642,9533,0.000000,,7.324834,1.833000e-01,EXPECTED
7PR91D2,9596,0.667241,9649,0.000000,,7.311478,9.125939e-02,EXPECTED
7PR93D2,9851,0.655458,9859,0.000000,,7.286277,8.995788e-02,EXPECTED
7PR95D2,10048,0.643323,10079,0.000000,,7.272230,8.846296e-02,EXPECTED
7PR48,10162,0.637653,10181,0.000000,,7.261047,8.781833e-02,EXPECTED
11PR9D2,10474,0.623168,10499,0.000000,,7.238574,8.608988e-02,EXPECTED
7PR50,10553,0.619673,10601,0.000000,,7.228885,8.572180e-02,EXPECTED
7PR101D2,10697,1.225282,10709,0.000000,,7.219595,1.697162e-01,EXPECTED
7PR51,10772,1.218456,10799,0.000000,,7.210692,1.689791e-01,EXPECTED
7PR52,10994,0.601285,11003,0.000000,,7.201606,8.349318e-02,EXPECTED
7PR105D2,11039,0.597662,11113,0.000000,,7.193627,8.308215e-02,EXPECTED
7PR53,11156,1.185767,11213,0.000000,,7.185998,1.650108e-01,EXPECTED
7PR107D2,11266,0.588111,11329,0.000000,,7.185862,8.184279e-02,EXPECTED
7PR109D2,11506,0.579034,11549,0.000000,,7.171955,8.073587e-02,EXPECTED
11PR5,11621,0.574559,11633,0.000000,,7.165484,8.018426e-02,EXPECTED
7PR111D2,11701,0.571653,11743,0.000000,,7.165902,7.977405e-02,EXPECTED
7PR56,11839,0.565714,11863,0.000000,,7.159896,7.901148e-02,EXPECTED
7PR113D2,11959,1.123030,11953,0.000000,,7.154190,1.569751e-01,EXPECTED
