START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
6,6,6.42080399,6,11.83461130,-6.114851e-01,10.422315,-0.519444,EXPECTED
12,12,6.17476106,12,22.85787452,-1.308825e+00,12.254307,-1.361408,EXPECTED
5PRD2,15,7.33353589,15,27.95644495,-1.338190e+00,13.081218,-1.576528,EXPECTED
5PR,42,6.98508709,30,23.21709637,-1.201111e+00,13.670277,-1.187394,EXPECTED
5PR3D2,45,7.24533966,45,22.40423412,-1.128892e+00,14.546601,-1.042092,EXPECTED
5PR2,60,6.09587542,60,20.98006993,-1.235961e+00,10.774338,-1.381449,EXPECTED
5PR5D2,75,7.98887298,75,20.57856050,-9.462001e-01,9.955429,-1.264605,EXPECTED
5PR3,93,7.25098523,90,20.35358045,-1.032119e+00,9.321326,-1.405658,EXPECTED
7PRD2,108,6.57670585,105,21.65711076,-1.191800e+00,9.133982,-1.651022,EXPECTED
5PR4,120,7.97220076,120,20.20633217,-9.300354e-01,8.658200,-1.413011,EXPECTED
5PR9D2,138,5.60257589,135,20.22523230,-1.283704e+00,8.263366,-1.769576,EXPECTED
5PR5,150,5.37995701,150,20.43664780,-1.334649e+00,7.929335,-1.898859,EXPECTED
5PR11D2,165,10.09187581,165,21.28372731,-7.462121e-01,7.642347,-1.464452,EXPECTED
5PR6,180,6.34512961,180,24.50125756,-1.351037e+00,7.392640,-2.455974,EXPECTED
5PR13D2,195,7.51473631,195,24.45582145,-1.180002e+00,7.173064,-2.361764,EXPECTED
7PR,210,7.14788974,210,24.61901542,-1.236702e+00,6.978252,-2.503654,EXPECTED
5PR15D2,231,8.07815742,225,22.66767725,-1.031776e+00,6.804079,-2.144231,EXPECTED
5PR8,240,7.83584426,240,22.18331878,-1.040632e+00,6.746165,-2.126760,EXPECTED
5PR17D2,267,7.34525825,255,22.21749773,-1.106825e+00,6.595367,-2.254953,EXPECTED
5PR9,270,8.43831919,270,21.34947917,-9.282442e-01,6.458579,-1.999071,EXPECTED
5PR19D2,294,8.07576974,285,21.60830514,-9.842095e-01,6.311503,-2.144107,EXPECTED
5PR10,312,6.59641712,300,20.84329631,-1.150506e+00,6.219740,-2.290591,EXPECTED
7PR3D2,315,8.82455786,315,21.93454653,-9.105244e-01,6.161938,-2.127576,EXPECTED
5PR11,330,7.47321680,330,21.01025481,-1.033685e+00,6.018054,-2.249405,EXPECTED
5PR23D2,345,7.24330544,345,20.28776157,-1.029940e+00,5.928518,-2.200290,EXPECTED
5PR12,363,6.04243213,360,19.69614149,-1.181616e+00,5.883202,-2.320796,EXPECTED
5PR25D2,378,7.82732647,375,19.45851679,-9.106639e-01,5.818517,-1.998996,EXPECTED
5PR13,390,7.59358014,390,19.87765881,-9.622933e-01,5.729092,-2.144158,EXPECTED
5PR27D2,408,7.41237601,405,19.02769019,-9.427443e-01,5.659688,-2.052289,EXPECTED
7PR2,420,8.20905232,420,20.35346594,-9.080137e-01,5.594745,-2.170682,EXPECTED
5PR29D2,444,7.86898103,435,19.01277228,-8.821824e-01,5.557860,-2.005051,EXPECTED
5PR15,450,6.94379647,462,18.57148297,-9.837786e-01,5.514943,-2.108396,EXPECTED
5PR31D2,465,6.78195479,465,18.64542562,-1.011335e+00,5.433948,-2.183214,EXPECTED
5PR16,483,6.57077090,480,18.24137086,-1.021061e+00,5.406622,-2.158575,EXPECTED
5PR33D2,495,6.48362729,495,18.87374369,-1.068492e+00,5.357107,-2.312837,EXPECTED
5PR17,510,7.13899783,510,18.41553130,-9.476220e-01,5.310366,-2.123495,EXPECTED
7PR5D2,525,7.76834808,525,19.21962020,-9.058741e-01,5.266187,-2.174490,EXPECTED
5PR18,540,7.61227735,540,17.67724029,-8.425156e-01,5.241105,-1.920389,EXPECTED
5PR37D2,555,8.28722525,555,17.82566139,-7.659239e-01,5.184777,-1.839700,EXPECTED
5PR19,570,8.86615064,570,17.91714514,-7.035174e-01,5.162339,-1.753274,EXPECTED
5PR39D2,585,6.52458817,585,18.02738827,-1.016314e+00,5.136790,-2.239297,EXPECTED
5PR20,600,7.82830955,600,17.27436957,-7.914773e-01,5.101873,-1.851489,EXPECTED
5PR41D2,615,6.98936145,615,17.34902985,-9.091474e-01,5.068689,-2.043856,EXPECTED
7PR3,630,8.24078757,630,18.47749932,-8.074578e-01,5.037128,-2.032252,EXPECTED
5PR43D2,645,7.42521284,645,17.14044530,-8.365595e-01,5.019316,-1.935569,EXPECTED
5PR22,660,7.30143242,660,17.65851640,-8.831476e-01,4.990164,-2.075500,EXPECTED
5PR45D2,687,7.11189855,675,16.78430854,-8.586752e-01,4.962388,-1.949144,EXPECTED
5PR23,696,7.03369588,690,17.03359399,-8.844752e-01,4.925212,-2.030349,EXPECTED
5PR47D2,705,7.64621483,705,16.81887230,-7.882909e-01,4.900405,-1.871816,EXPECTED
5PR24,726,6.86840241,720,16.57995918,-8.812632e-01,4.894680,-1.984105,EXPECTED
7PR7D2,735,9.26772141,735,17.91253528,-6.589632e-01,4.871434,-1.774593,EXPECTED
5PR25,750,7.91291389,750,16.42488786,-7.303016e-01,4.858457,-1.751991,EXPECTED
5PR51D2,765,8.39770497,765,16.82204677,-6.947319e-01,4.836864,-1.741695,EXPECTED
5PR26,780,6.50410867,780,16.92214708,-9.561892e-01,4.816227,-2.163112,EXPECTED
5PR53D2,798,6.42034416,795,16.35063712,-9.347951e-01,4.788336,-2.073850,EXPECTED
5PR27,810,6.90004119,810,16.14602087,-8.501463e-01,4.769786,-1.938447,EXPECTED
