n,ratio,c_pred,baseline,c_meas,lambda,status
4,0.00000000,,,0.00000000,,EXPECTED
5,0.00000000,,,0.00000000,,EXPECTED
6,0.00000000,,,0.00000000,,EXPECTED
7,0.00000000,,,0.00000000,,EXPECTED
8,0.00000000,16.89167229,14.22108614,0.00000000,,EXPECTED
9,0.00000000,14.93688621,9.65559169,0.00000000,,EXPECTED
10,0.00000000,20.98152946,17.43849116,0.00000000,,EXPECTED
11,0.00000000,21.84607394,18.91202142,0.00000000,,EXPECTED
12,0.69962359,17.65166636,12.34952212,12.34952212,-0.35721282,EXPECTED
13,0.00000000,24.51960811,21.63890201,0.00000000,,EXPECTED
14,0.00000000,26.08464012,22.90737261,0.00000000,,EXPECTED
26,0.36031831,19.64039911,16.75105349,7.07679537,-1.02076745,EXPECTED
42,0.43245982,25.84318563,19.49128229,11.17613934,-0.83826586,EXPECTED
53,0.25668991,20.46985764,17.77174608,5.25440596,-1.35988649,EXPECTED
60,0.37488082,25.55274189,18.49843082,9.57923280,-0.98114712,EXPECTED
81,0.34712049,22.25300297,16.96173174,7.72447335,-1.05808332,EXPECTED
93,0.33177376,22.51748906,17.04654918,7.47071206,-1.10330198,EXPECTED
105,0.40305517,24.80211757,16.33982561,9.99662167,-0.90868183,EXPECTED
122,0.36693367,16.77223628,14.08294610,6.15429819,-1.00257419,EXPECTED
144,0.39100808,21.05586882,15.76790106,8.23301474,-0.93902707,EXPECTED
153,0.24901056,21.39440544,15.75371161,5.32743277,-1.39025999,EXPECTED
165,0.44012817,23.69371535,15.85913691,10.42827167,-0.82068929,EXPECTED
186,0.33719919,21.12679390,15.65643574,7.12393782,-1.08708145,EXPECTED
204,0.31815191,21.33501625,15.69478406,6.78777606,-1.14522632,EXPECTED
213,0.31460290,21.08405443,15.71958791,6.63310470,-1.15644407,EXPECTED
226,0.30242343,13.87940444,11.21197291,4.19745710,-1.19592716,EXPECTED
254,0.43778099,13.55608046,10.89128831,5.93459435,-0.82603651,EXPECTED
255,0.42428538,23.34521359,15.82585135,9.90503280,-0.85734899,EXPECTED
282,0.35538171,20.47286985,15.06805655,7.27568352,-1.03456282,EXPECTED
287,0.40019144,13.72046428,10.46696979,5.49081239,-0.91581224,EXPECTED
312,0.33771998,20.03303450,14.26512847,6.76555602,-1.08553819,EXPECTED
315,0.30807178,27.54277536,19.08360996,8.48515179,-1.17742248,EXPECTED
343,0.37328396,13.04219536,9.86998813,4.86844240,-0.98541585,EXPECTED
348,0.41594579,19.14844437,13.66567136,7.96471485,-0.87720034,EXPECTED
373,0.37387985,12.23309442,9.58248597,4.57370752,-0.98382079,EXPECTED
384,0.48633116,18.20269262,12.91596625,8.85253670,-0.72086548,EXPECTED
396,0.39028850,18.70793791,12.83371021,7.30149305,-0.94086907,EXPECTED
411,0.39664759,17.90667646,12.58083219,7.10264006,-0.92470708,EXPECTED
420,0.39147102,25.09201723,16.63356494,9.82279765,-0.93784378,EXPECTED
444,0.53786650,17.58554257,12.14781923,9.45867417,-0.62014490,EXPECTED
450,0.40418538,23.08526460,16.03657276,9.33072651,-0.90588164,EXPECTED
471,0.45586885,17.19291133,11.87216963,7.83771272,-0.78555012,EXPECTED
483,0.34785688,18.29900356,11.65287291,6.36543431,-1.05596414,EXPECTED
506,0.41541644,11.85110526,8.77426150,4.92314399,-0.87847379,EXPECTED
522,0.36068262,16.70268938,11.22034814,6.02436979,-1.01975687,EXPECTED
533,0.41019158,11.64860897,8.69110354,4.77816137,-0.89113095,EXPECTED
543,0.36059144,16.41316196,11.09729807,5.91844564,-1.02000972,EXPECTED
567,0.40022913,17.21877479,10.87504870,6.89145533,-0.91571806,EXPECTED
582,0.49039045,16.07129940,10.72943434,7.88121171,-0.71255337,EXPECTED
597,0.41659470,15.90369554,10.59044003,6.62539531,-0.87564147,EXPECTED
612,0.47121392,16.09623010,10.45760139,7.58476769,-0.75244310,EXPECTED
623,0.46321483,11.60814201,8.39995557,5.37706349,-0.76956434,EXPECTED
639,0.47241077,15.65428881,10.29148171,7.39525466,-0.74990639,EXPECTED
652,0.47303277,10.95922236,8.29966249,5.18407130,-0.74859061,EXPECTED
663,0.44287283,16.27162031,10.12030654,7.20625846,-0.81447263,EXPECTED
687,0.46031047,15.26845372,9.95902958,7.02822916,-0.77585408,EXPECTED
696,0.51467329,15.30857623,9.82650566,7.87891534,-0.66422296,EXPECTED
717,0.45161687,15.05807325,9.74963844,6.80047991,-0.79492109,EXPECTED
726,0.43329818,15.57924885,9.70585619,6.75046014,-0.83632916,EXPECTED
744,0.43839272,15.01249364,9.54399211,6.58136788,-0.82464016,EXPECTED
756,0.41258648,15.85826280,9.51500391,6.54290484,-0.88530944,EXPECTED
765,0.46059804,20.15135332,12.63337587,9.28167391,-0.77522954,EXPECTED
789,0.43379125,14.65455465,9.34815025,6.35701762,-0.83519185,EXPECTED
798,0.50653206,16.02719169,9.31076037,8.11828642,-0.68016766,EXPECTED
813,0.42824295,14.53318567,9.22750549,6.22373429,-0.84806461,EXPECTED
834,0.42213141,14.42749364,9.10291163,6.09029828,-0.86243861,EXPECTED
849,0.47903591,14.33140578,9.02646345,6.86525801,-0.73597972,EXPECTED
858,0.44297817,15.40116879,8.99381740,6.82238154,-0.81423479,EXPECTED
882,0.54903151,15.23281629,8.88966968,8.36329620,-0.59959944,EXPECTED
897,0.44437177,14.86116028,8.81992632,6.60388009,-0.81109375,EXPECTED
903,0.48541674,15.33515660,8.83723124,7.44394170,-0.72274750,EXPECTED
924,0.51393859,15.77969230,8.73171706,8.10979279,-0.66565150,EXPECTED
939,0.57329885,13.96968297,8.66674792,8.00880324,-0.55634814,EXPECTED
954,0.45225709,13.99329213,8.60367041,6.32856551,-0.79350449,EXPECTED
972,0.45229196,13.83602351,8.55008297,6.25792215,-0.79342738,EXPECTED
984,0.49987287,13.90436682,8.48286056,6.95041573,-0.69340147,EXPECTED
1002,0.50000755,13.75026318,8.43229234,6.87523542,-0.69313208,EXPECTED
1008,0.51492030,14.74329909,8.40024910,7.59162394,-0.66374315,EXPECTED
1032,0.43481456,13.73573045,8.32087640,5.97249554,-0.83283565,EXPECTED
1041,0.54613743,13.59867061,8.29740056,7.42674300,-0.60488463,EXPECTED
1050,0.53072404,19.48970325,11.03226775,10.34365409,-0.63351309,EXPECTED
1074,0.48411165,13.51532977,8.19965529,6.54292864,-0.72543971,EXPECTED
1092,0.57289552,15.07535253,8.15578243,8.63660190,-0.55705192,EXPECTED
1107,0.63162545,13.52805402,8.10663846,8.54466323,-0.45945870,EXPECTED
1116,0.52278343,13.55373471,8.08563183,7.08566798,-0.64858798,EXPECTED
1131,0.45017277,14.01815178,8.03825845,6.31059024,-0.79812383,EXPECTED
1149,0.47003178,13.29763198,7.99798719,6.25030966,-0.75495496,EXPECTED
1176,0.62056521,14.24596764,7.90297876,8.84055187,-0.47712459,EXPECTED
1332,0.52806337,12.99038909,7.55372115,6.85974865,-0.63853898,EXPECTED
1449,0.58710553,13.95926153,7.31446077,8.19555967,-0.53255069,EXPECTED
1491,0.58752534,13.68109149,7.24638419,8.03798795,-0.53183590,EXPECTED
1677,0.61490156,12.86869245,6.96203755,7.91297903,-0.48629309,EXPECTED
1680,0.56330388,17.71722364,9.26038756,9.98018087,-0.57393604,EXPECTED
1800,0.52734568,16.09930345,9.05194810,8.48989808,-0.63989901,EXPECTED
1932,0.53621312,13.29031123,6.64574234,7.12643930,-0.62322358,EXPECTED
