START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
12,12,12.34952212,12,17.65166636,-3.572128e-01,20.050889,-0.264434,EXPECTED
5PRD2,21,9.26911687,15,32.71627360,-1.261185e+00,17.171396,-1.365478,EXPECTED
5PR,42,11.17613934,30,30.78713291,-1.013316e+00,16.520813,-1.187048,EXPECTED
5PR3D2,45,5.79627172,45,27.27081894,-1.548602e+00,16.635565,-1.290882,EXPECTED
5PR2,60,9.57923280,60,28.80139914,-1.100826e+00,17.050390,-1.127374,EXPECTED
5PR5D2,75,8.28475716,75,26.05344101,-1.145733e+00,17.627651,-1.008001,EXPECTED
5PR3,93,7.47071206,90,25.38669149,-1.223235e+00,13.361381,-1.340878,EXPECTED
7PRD2,105,9.99662167,105,24.80211757,-9.086818e-01,13.284018,-1.114534,EXPECTED
5PR4,122,6.15429819,120,23.06849631,-1.321317e+00,12.468269,-1.356579,EXPECTED
5PR9D2,144,8.23301474,135,23.32050714,-1.041181e+00,11.799655,-1.278638,EXPECTED
5PR5,150,5.57921468,150,23.07784335,-1.419825e+00,11.239262,-1.556920,EXPECTED
5PR11D2,165,10.42827167,165,23.69371535,-8.206893e-01,10.761201,-1.232710,EXPECTED
5PR6,180,7.35458205,180,22.79483896,-1.131211e+00,10.347491,-1.492174,EXPECTED
5PR13D2,195,6.95113109,195,23.36549792,-1.212356e+00,9.985196,-1.643870,EXPECTED
7PR,213,6.63310470,210,24.09622244,-1.289982e+00,9.664746,-1.806888,EXPECTED
5PR15D2,231,6.34712369,225,22.82963426,-1.280058e+00,9.629675,-1.711637,EXPECTED
5PR8,240,8.00997414,240,22.69095009,-1.041279e+00,9.348041,-1.570487,EXPECTED
5PR17D2,255,9.90503280,255,23.34521359,-8.573490e-01,9.094697,-1.477804,EXPECTED
5PR9,282,7.27568352,270,27.83546653,-1.341773e+00,8.865368,-2.319112,EXPECTED
5PR19D2,297,7.00942393,285,27.63020155,-1.371654e+00,8.656627,-2.382080,EXPECTED
5PR10,300,7.03419125,300,26.65076566,-1.332035e+00,8.465690,-2.317186,EXPECTED
7PR3D2,315,8.48515179,315,27.54277536,-1.177422e+00,8.290271,-2.298794,EXPECTED
5PR11,333,6.58234521,330,26.43995732,-1.390485e+00,8.128473,-2.442970,EXPECTED
5PR23D2,348,7.96471485,345,25.55195185,-1.165693e+00,8.110279,-2.168512,EXPECTED
5PR12,366,6.19396983,360,24.80816348,-1.387597e+00,7.962264,-2.337802,EXPECTED
5PR25D2,384,8.85253670,375,24.73505496,-1.027517e+00,7.824733,-2.029784,EXPECTED
5PR13,390,7.41560561,390,25.00066241,-1.215316e+00,7.696573,-2.284790,EXPECTED
5PR27D2,414,7.11981583,405,24.01037228,-1.215604e+00,7.576828,-2.229238,EXPECTED
7PR2,420,9.82279765,420,25.09201723,-9.378438e-01,7.464672,-2.045531,EXPECTED
5PR29D2,444,9.45867417,435,23.63615657,-9.158454e-01,7.359389,-1.926448,EXPECTED
5PR15,450,9.33072651,462,23.08526460,-9.058816e-01,7.260351,-1.894473,EXPECTED
5PR31D2,471,7.83771272,465,23.05580170,-1.078970e+00,7.250030,-2.099038,EXPECTED
5PR16,483,6.36543431,480,22.55452228,-1.265053e+00,7.157584,-2.261809,EXPECTED
5PR33D2,495,6.31090771,495,23.28987884,-1.305739e+00,7.056860,-2.406024,EXPECTED
5PR17,510,6.16950430,510,22.73536928,-1.304303e+00,6.987656,-2.370733,EXPECTED
7PR5D2,525,6.03540889,525,23.44611685,-1.357061e+00,6.897124,-2.524343,EXPECTED
5PR18,543,5.91844564,540,21.81899835,-1.304707e+00,6.835106,-2.326307,EXPECTED
5PR37D2,555,6.94423618,555,21.81331684,-1.144609e+00,6.764532,-2.198095,EXPECTED
5PR19,570,9.07427624,570,21.82944050,-8.778159e-01,6.697389,-1.904498,EXPECTED
5PR39D2,585,6.67355138,585,21.86733173,-1.186842e+00,6.691368,-2.270654,EXPECTED
5PR20,600,7.63853235,600,21.04689373,-1.013547e+00,6.617827,-2.026097,EXPECTED
5PR41D2,615,8.68152264,615,21.19393526,-8.925181e-01,6.557693,-1.908051,EXPECTED
7PR3,630,9.58783938,630,22.25227573,-8.419487e-01,6.500270,-1.948294,EXPECTED
5PR43D2,645,7.32395994,645,20.85167362,-1.046283e+00,6.454454,-2.095873,EXPECTED
5PR22,663,7.20625846,660,21.30624933,-1.084051e+00,6.401636,-2.202561,EXPECTED
5PR45D2,675,8.08409170,675,20.37324910,-9.243246e-01,6.351063,-1.934976,EXPECTED
5PR23,696,7.87891534,690,20.56444695,-9.593735e-01,6.302600,-2.012746,EXPECTED
5PR47D2,705,6.84249339,705,20.24702659,-1.084856e+00,6.291182,-2.130686,EXPECTED
5PR24,726,6.75046014,720,19.95674367,-1.083956e+00,6.245281,-2.114602,EXPECTED
7PR7D2,735,8.61592561,735,21.34145408,-9.070391e-01,6.201216,-2.052102,EXPECTED
5PR25,750,6.59736742,750,19.80443521,-1.099235e+00,6.166189,-2.141853,EXPECTED
5PR51D2,765,9.28167391,765,20.15135332,-7.752295e-01,6.125284,-1.774559,EXPECTED
