n,ratio,c_pred,baseline,c_meas,lambda,status
4,-1.14335793,-3.36169805,-6.23183504,3.84362411,,EXPECTED
5,-0.00000000,-4.87863807,-8.39950108,0.00000000,,EXPECTED
6,-6.37619179,-1.00699668,-6.42080399,6.42080399,,EXPECTED
7,-0.00000000,-4.25815207,-7.65118855,0.00000000,,EXPECTED
8,-0.00000000,-6.06670423,-8.73729038,0.00000000,,EXPECTED
9,-0.58435554,-8.26174396,-13.72606604,4.82779584,,EXPECTED
10,-0.74806635,-4.72498025,-8.36653094,3.53459874,,EXPECTED
11,-0.00000000,-6.08002108,-9.07349214,0.00000000,,EXPECTED
12,-0.56582226,-7.27526582,-12.66664600,4.11650737,,EXPECTED
13,-0.00000000,-5.91508820,-8.89657540,0.00000000,,EXPECTED
14,-0.56119074,-6.20521964,-9.41809190,3.48231179,,EXPECTED
15,-1.51198649,-4.85026549,-12.06038191,7.33353589,,EXPECTED
42,-1.56585327,-4.11773748,-10.53910861,6.44777270,,EXPECTED
45,-1.84768377,-3.36112231,-10.50047205,6.21029113,,EXPECTED
60,-2.13185100,-3.31091716,-10.43614440,7.05838206,,EXPECTED
75,-1.83584313,-3.38458540,-10.50793860,6.21356787,,EXPECTED
90,-1.97004960,-3.54415845,-10.66047004,6.98216795,,EXPECTED
105,-1.63075098,-5.46898619,-14.00756951,8.91855462,,EXPECTED
132,-1.50179095,-3.77989242,-9.69914533,5.67660824,,EXPECTED
147,-2.23304102,-2.84749568,-9.24061755,6.35857466,,EXPECTED
153,-1.82547789,-3.39484676,-9.07728685,6.19721772,,EXPECTED
165,-1.80557996,-3.81406232,-11.70546684,6.88659450,,EXPECTED
189,-3.34734313,-1.88386632,-8.27464674,6.30594696,,EXPECTED
204,-2.57619582,-2.32874263,-8.00810943,5.99929703,,EXPECTED
210,-3.73191805,-2.02800644,-10.54674318,7.56835384,,EXPECTED
231,-11.06242733,-0.57892403,-7.67777672,6.40430498,,EXPECTED
252,-6.71732903,-1.01146638,-7.39904929,6.79435245,,EXPECTED
264,-3.81514045,-1.34225856,-7.25634330,5.12090491,,EXPECTED
273,-30.43713673,-0.18796520,-7.15615390,5.72112251,,EXPECTED
294,-11.00901193,-0.55596119,-6.94232089,6.12058338,,EXPECTED
312,-6.71303854,-0.97289864,-6.77825722,6.53110606,,EXPECTED
315,-15.94939239,-0.48819255,-9.00324999,7.78637458,,EXPECTED
336,-25.82749141,-0.24262678,-6.62614545,6.26644116,,EXPECTED
351,-8.57504893,-0.70896812,-6.51231445,6.07943631,,EXPECTED
363,-12.65030735,-0.51643464,-6.42705921,6.53305697,,EXPECTED
384,-6.47711741,-0.96994465,-6.28891181,6.28244540,,EXPECTED
396,-20.10536397,-0.30585003,-6.21564967,6.14922618,,EXPECTED
408,-13.89427132,-0.47286111,-6.14611560,6.57006055,,EXPECTED
426,-7.32590664,-0.65264934,-6.04819625,4.78124815,,EXPECTED
444,-13.11861405,-0.51500835,-5.98522604,6.75619584,,EXPECTED
459,-23.28931732,-0.23976764,-5.91267920,5.58402461,,EXPECTED
468,-79.06424346,-0.06966257,-5.87112961,5.50781836,,EXPECTED
492,-13.90375696,-0.31283364,-5.76695469,4.34956284,,EXPECTED
498,-17.35315017,-0.35895192,-5.74231162,6.22894650,,EXPECTED
510,-251.44339538,-0.02997896,-7.59277785,7.53801253,,EXPECTED
531,-31.29125594,-0.20483356,-5.61573112,6.40949928,,EXPECTED
549,-32.55602094,-0.16573093,-5.57244120,5.39553979,,EXPECTED
558,-137.50256877,-0.04201681,-5.54167399,5.77741902,,EXPECTED
582,-61.07645328,-0.09177812,-5.46390695,5.60548189,,EXPECTED
597,-73.38601553,-0.07500065,-5.41823582,5.50399852,,EXPECTED
603,-2296.93805201,-0.00256209,-5.40055707,5.88496013,,EXPECTED
616,-1.47509714,-2.24882430,-5.79294805,3.31723430,,EXPECTED
637,-1.39050394,-2.32868703,-5.80838837,3.23804850,,EXPECTED
659,-1.12431727,-3.16657839,-5.82842779,3.56023876,,EXPECTED
665,-1.19976230,-3.27562805,-7.77823019,3.92997503,,EXPECTED
689,-1.05673020,-2.89984144,-5.85601657,3.06435002,,EXPECTED
700,-1.16867969,-3.57474112,-7.82674770,4.17772734,,EXPECTED
715,-1.15808902,-3.55223107,-7.84724345,4.11379979,,EXPECTED
