START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
4,4,3.843624,4,0.000000,,6.116053,6.284484e-01,EXPECTED
6,6,6.420804,6,0.000000,,10.422315,6.160631e-01,EXPECTED
9,9,4.827796,9,0.000000,,9.581135,5.038856e-01,EXPECTED
12,12,4.116507,12,0.000000,,9.530089,4.319484e-01,EXPECTED
14,14,4.643082,14,0.000000,,10.547286,4.402158e-01,EXPECTED
5PR4,131,1.358146,128,0.000000,,6.523889,2.081804e-01,EXPECTED
5PR9D2,148,1.248607,149,0.000000,,6.293147,1.984074e-01,EXPECTED
5PR5,163,1.179377,163,0.000000,,6.094079,1.935283e-01,EXPECTED
5PR11D2,176,1.137613,179,0.000000,,5.920421,1.921507e-01,EXPECTED
5PR6,191,1.061014,193,0.000000,,5.733429,1.850575e-01,EXPECTED
5PR13D2,208,1.017475,199,0.000000,,5.601327,1.816489e-01,EXPECTED
7PR,223,0.974584,223,0.000000,,5.483024,1.777457e-01,EXPECTED
5PR15D2,229,0.952430,239,0.000000,,5.345352,1.781791e-01,EXPECTED
5PR8,244,1.831446,251,0.000000,,5.251729,3.487320e-01,EXPECTED
5PR17D2,269,1.715112,256,0.000000,,5.166490,3.319685e-01,EXPECTED
5PR9,283,0.827820,281,0.000000,,5.112270,1.619281e-01,EXPECTED
5PR19D2,292,1.631673,293,0.000000,,5.038932,3.238133e-01,EXPECTED
5PR10,313,1.553828,311,0.000000,,4.971536,3.125449e-01,EXPECTED
7PR3D2,316,0.770432,317,0.000000,,4.909421,1.569293e-01,EXPECTED
5PR11,344,1.467230,337,0.000000,,4.864722,3.016061e-01,EXPECTED
5PR23D2,359,1.427360,359,0.000000,,4.769169,2.992890e-01,EXPECTED
5PR12,362,1.416795,373,0.000000,,4.732152,2.993976e-01,EXPECTED
5PR25D2,383,1.360735,383,0.000000,,4.677505,2.909104e-01,EXPECTED
5PR13,391,1.344357,397,0.000000,,4.636306,2.899630e-01,EXPECTED
5PR27D2,412,1.294740,419,0.000000,,4.597839,2.815975e-01,EXPECTED
7PR2,424,1.273018,433,0.000000,,4.561876,2.790558e-01,EXPECTED
5PR29D2,443,1.237720,443,0.000000,,4.539650,2.726466e-01,EXPECTED
5PR15,463,1.793890,463,0.000000,,4.503561,3.983270e-01,EXPECTED
5PR31D2,466,1.189008,479,0.000000,,4.473534,2.657872e-01,EXPECTED
5PR16,481,1.746931,491,0.000000,,4.439308,3.935143e-01,EXPECTED
5PR33D2,496,1.712070,503,0.000000,,4.413216,3.879416e-01,EXPECTED
5PR17,523,1.655593,512,0.000000,,4.372755,3.786155e-01,EXPECTED
7PR5D2,538,2.166420,538,0.000000,,4.350406,4.979811e-01,EXPECTED
5PR18,553,2.127133,547,0.000000,,4.333882,4.908147e-01,EXPECTED
5PR37D2,568,1.044740,569,0.000000,,4.313797,2.421857e-01,EXPECTED
5PR19,571,2.079450,577,0.000000,,4.294880,4.841695e-01,EXPECTED
5PR39D2,599,1.505498,599,0.000000,,4.277061,3.519936e-01,EXPECTED
5PR20,601,1.507068,613,0.000000,,4.256774,3.540399e-01,EXPECTED
5PR41D2,629,1.942776,617,0.000000,,4.241176,4.580748e-01,EXPECTED
7PR3,643,1.911361,641,0.000000,,4.226481,4.522346e-01,EXPECTED
5PR43D2,647,1.904148,659,0.000000,,4.216440,4.516009e-01,EXPECTED
5PR22,661,1.874171,673,0.000000,,4.203097,4.459024e-01,EXPECTED
5PR45D2,677,1.385219,683,0.000000,,4.188634,3.307090e-01,EXPECTED
5PR23,703,2.249880,701,0.000000,,4.166232,5.400275e-01,EXPECTED
5PR47D2,716,1.772852,709,0.000000,,4.155723,4.266049e-01,EXPECTED
5PR24,734,2.177016,733,0.000000,,4.145850,5.251073e-01,EXPECTED
7PR7D2,746,1.724319,743,0.000000,,4.136582,4.168463e-01,EXPECTED
5PR25,754,2.141260,751,0.000000,,4.136438,5.176579e-01,EXPECTED
5PR51D2,766,1.272268,773,0.000000,,4.127836,3.082167e-01,EXPECTED
5PR26,787,1.662253,787,0.000000,,4.113599,4.040873e-01,EXPECTED
5PR53D2,802,1.641006,809,0.000000,,4.106370,3.996245e-01,EXPECTED
5PR27,821,1.211600,823,0.000000,,4.098384,2.956287e-01,EXPECTED
5PR55D2,839,2.385403,829,0.000000,,4.093031,5.827962e-01,EXPECTED
7PR4,850,2.363544,853,0.000000,,4.087124,5.782903e-01,EXPECTED
5PR57D2,863,1.944817,863,0.000000,,4.081645,4.764787e-01,EXPECTED
5PR29,877,1.921383,881,0.000000,,4.070769,4.719951e-01,EXPECTED
5PR59D2,899,1.888059,887,0.000000,,4.070547,4.638342e-01,EXPECTED
5PR30,908,1.878261,911,0.000000,,4.062306,4.623632e-01,EXPECTED
5PR61D2,923,1.857232,919,0.000000,,4.058062,4.576648e-01,EXPECTED
5PR31,934,1.841671,941,0.000000,,4.054784,4.541971e-01,EXPECTED
7PR9D2,953,2.543477,947,0.000000,,4.051396,6.278026e-01,EXPECTED
5PR32,967,1.437402,971,0.000000,,4.052678,3.546795e-01,EXPECTED
5PR65D2,982,2.133324,977,0.000000,,4.047108,5.271231e-01,EXPECTED
5PR33,997,1.407397,997,0.000000,,4.044992,3.479357e-01,EXPECTED
5PR67D2,1009,1.739671,1019,0.000000,,4.043031,4.302888e-01,EXPECTED
5PR34,1033,2.056940,1024,0.000000,,4.036974,5.095252e-01,EXPECTED
5PR69D2,1048,2.036505,1049,0.000000,,4.035871,5.046011e-01,EXPECTED
7PR5,1051,2.031053,1061,0.000000,,4.035017,5.033567e-01,EXPECTED
5PR71D2,1076,1.663292,1069,0.000000,,4.034265,4.122912e-01,EXPECTED
5PR36,1087,1.981482,1093,0.000000,,4.036692,4.908678e-01,EXPECTED
5PR73D2,1108,1.952760,1103,0.000000,,4.035278,4.839220e-01,EXPECTED
5PR37,1114,1.624430,1123,0.000000,,4.033636,4.027210e-01,EXPECTED
5PR75D2,1138,2.236376,1129,0.000000,,4.034203,5.543539e-01,EXPECTED
5PR38,1147,1.908873,1153,0.000000,,4.034683,4.731160e-01,EXPECTED
11PRD2,1201,1.537645,1259,0.000000,,4.034313,3.811417e-01,EXPECTED
7PR6,1321,2.008248,1361,0.000000,,4.040035,4.970868e-01,EXPECTED
7PR13D2,1402,1.649199,1459,0.000000,,4.060155,4.061911e-01,EXPECTED
7PR7,1567,1.014037,1571,0.000000,,4.088484,2.480227e-01,EXPECTED
7PR15D2,1609,1.742461,1669,0.000000,,4.113957,4.235487e-01,EXPECTED
7PR8,1759,1.865161,1783,0.000000,,4.155459,4.488460e-01,EXPECTED
7PR17D2,1871,1.558244,1889,0.000000,,4.188611,3.720193e-01,EXPECTED
7PR9,1907,1.978687,1993,0.000000,,4.248245,4.657657e-01,EXPECTED
7PR19D2,2029,1.258433,2048,0.000000,,4.273074,2.945030e-01,EXPECTED
7PR10,2192,1.982433,2203,0.000000,,4.347714,4.559713e-01,EXPECTED
7PR21D2,2221,1.766618,2309,0.000000,,4.375694,4.037344e-01,EXPECTED
