START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
4,4,3.84362411,4,9.10197203,-8.620754e-01,6.116053,-0.859762,EXPECTED
6,6,6.42080399,6,11.83461130,-6.114851e-01,10.422315,-0.519444,EXPECTED
9,9,4.82779584,9,19.19038811,-1.380020e+00,9.581135,-1.499049,EXPECTED
12,12,4.11650737,12,18.05802619,-1.478585e+00,9.530089,-1.462895,EXPECTED
14,14,4.64308239,14,14.20323106,-1.118091e+00,10.547286,-0.906408,EXPECTED
5PRD2,15,7.33353589,15,19.33443019,-9.694297e-01,11.344992,-1.057814,EXPECTED
5PR,42,7.62009500,30,19.84802533,-9.573157e-01,12.528855,-0.975981,EXPECTED
5PR3D2,57,6.53850542,45,18.54801483,-1.042654e+00,8.641576,-1.389736,EXPECTED
5PR2,60,6.28637152,60,18.42855814,-1.075517e+00,8.005304,-1.516768,EXPECTED
5PR5D2,81,7.02224850,75,18.43818886,-9.653405e-01,7.512695,-1.519553,EXPECTED
5PR3,90,8.43678628,90,18.50265498,-7.853128e-01,7.118512,-1.414041,EXPECTED
7PRD2,105,7.73548105,105,20.04883341,-9.523533e-01,6.889102,-1.787367,EXPECTED
5PR4,120,7.16252412,120,22.68576239,-1.152875e+00,6.523889,-2.379445,EXPECTED
5PR9D2,138,6.56157537,135,21.92051446,-1.206192e+00,6.293147,-2.440582,EXPECTED
5PR5,153,4.93762062,150,21.26080283,-1.459982e+00,6.094079,-2.678531,EXPECTED
5PR11D2,165,8.29521610,165,21.48327962,-9.515960e-01,5.920421,-2.227555,EXPECTED
5PR6,180,6.60411450,180,19.98245750,-1.107162e+00,5.733429,-2.333393,EXPECTED
5PR13D2,195,8.39381867,195,20.21074518,-8.787188e-01,5.601327,-2.109666,EXPECTED
7PR,210,7.02248816,210,20.61266898,-1.076788e+00,5.483024,-2.478592,EXPECTED
5PR15D2,225,7.69420159,225,18.86035678,-8.965952e-01,5.345352,-2.088947,EXPECTED
5PR8,252,7.19402024,240,18.55708006,-9.476012e-01,5.251729,-2.163680,EXPECTED
