START,n_0,C_min,Npred_0,CboundMin,Lambda_min,Jitter,JitterRatio,Status
5PR29D2,437,2.957247,449,0.000000,,13.461006,2.196899e-01,EXPECTED
5PR41D2,619,2.361174,619,0.000000,,11.293437,2.090749e-01,EXPECTED
7PR4,847,1.893772,853,0.000000,,10.024303,1.889181e-01,EXPECTED
5PR59D2,890,1.808654,887,0.000000,,9.746872,1.855625e-01,EXPECTED
5PR67D2,1012,1.651104,1019,0.000000,,9.240055,1.786898e-01,EXPECTED
7PR5,1052,1.614000,1063,0.000000,,9.140452,1.765777e-01,EXPECTED
5PR71D2,1067,1.594008,1069,0.000000,,9.074240,1.756630e-01,EXPECTED
5PR75D2,1135,1.522542,1129,0.000000,,8.828010,1.724672e-01,EXPECTED
5PR38,1153,1.506189,1153,0.000000,,8.770716,1.717293e-01,EXPECTED
11PR,2398,0.884169,2411,0.000000,,6.877713,1.285557e-01,EXPECTED
7PR25D2,2657,0.818059,2729,0.000000,,6.669725,1.226526e-01,EXPECTED
7PR13,2806,0.787949,2833,0.000000,,6.611347,1.191813e-01,EXPECTED
7PR14,3022,0.742416,3041,0.000000,,6.508024,1.140770e-01,EXPECTED
7PR31D2,3334,1.378081,3359,0.000000,,6.381065,2.159641e-01,EXPECTED
7PR16,3422,0.675783,3463,0.000000,,6.345024,1.065060e-01,EXPECTED
7PR17,3611,0.651501,3673,0.000000,,6.280947,1.037266e-01,EXPECTED
7PR35D2,3683,0.639132,3779,0.000000,,6.252521,1.022199e-01,EXPECTED
7PR18,3853,0.619741,3881,0.000000,,6.226278,9.953635e-02,EXPECTED
7PR37D2,3901,1.226478,3989,0.000000,,6.202066,1.977531e-01,EXPECTED
7PR19,4051,1.189682,4093,0.000000,,6.179752,1.925129e-01,EXPECTED
7PR39D2,4157,1.166914,4096,0.000000,,6.159210,1.894584e-01,EXPECTED
7PR20,4217,0.578178,4297,0.000000,,6.140330,9.416074e-02,EXPECTED
7PR41D2,4366,1.124020,4409,0.000000,,6.123008,1.835732e-01,EXPECTED
7PR21,4486,1.100491,4513,0.000000,,6.107151,1.801971e-01,EXPECTED
7PR43D2,4616,1.078602,4603,0.000000,,6.092673,1.770326e-01,EXPECTED
11PR2,4669,1.069371,4723,0.000000,,6.079495,1.758980e-01,EXPECTED
7PR45D2,4799,1.567535,4817,0.000000,,6.067543,2.583476e-01,EXPECTED
7PR23,4889,1.030867,4933,0.000000,,6.056752,1.702013e-01,EXPECTED
7PR47D2,5000,1.014582,5039,0.000000,,6.047060,1.677810e-01,EXPECTED
7PR49D2,5242,0.977999,5231,0.000000,,6.030744,1.621689e-01,EXPECTED
7PR25,5326,0.965541,5351,0.000000,,6.024019,1.602819e-01,EXPECTED
7PR51D2,5449,1.423362,5441,0.000000,,6.018187,2.365101e-01,EXPECTED
7PR26,5521,0.939758,5563,0.000000,,6.013205,1.562824e-01,EXPECTED
7PR53D2,5636,1.847593,5651,0.000000,,6.009034,3.074692e-01,EXPECTED
7PR27,5738,1.370245,5749,0.000000,,6.005637,2.281598e-01,EXPECTED
11PR5D2,5867,1.344501,5861,0.000000,,6.002978,2.239723e-01,EXPECTED
7PR28,5909,1.338743,5981,0.000000,,6.001027,2.230856e-01,EXPECTED
7PR57D2,6044,1.314602,6073,0.000000,,5.999752,2.191094e-01,EXPECTED
7PR29,6178,0.860916,6173,0.000000,,5.999125,1.435069e-01,EXPECTED
7PR59D2,6257,0.853777,6277,0.000000,,5.999120,1.423170e-01,EXPECTED
7PR30,6398,1.259068,6389,0.000000,,5.999711,2.098548e-01,EXPECTED
7PR61D2,6493,1.657241,6491,0.000000,,6.000875,2.761666e-01,EXPECTED
7PR31,6602,1.227846,6599,0.000000,,6.002589,2.045527e-01,EXPECTED
7PR63D2,6707,1.213001,6701,0.000000,,6.004834,2.020041e-01,EXPECTED
7PR32,6796,1.200996,6803,0.000000,,6.007588,1.999132e-01,EXPECTED
7PR65D2,6913,1.579113,6911,0.000000,,6.010834,2.627111e-01,EXPECTED
11PR3,6982,0.783418,7019,0.000000,,6.014554,1.302537e-01,EXPECTED
7PR67D2,7114,1.159809,7103,0.000000,,6.018732,1.926999e-01,EXPECTED
7PR34,7177,1.534408,7229,0.000000,,6.020892,2.548473e-01,EXPECTED
7PR69D2,7246,0.761448,7349,0.000000,,6.026057,1.263592e-01,EXPECTED
7PR35,7432,0.747778,7433,0.000000,,6.031630,1.239761e-01,EXPECTED
7PR71D2,7559,1.105132,7559,0.000000,,6.037600,1.830416e-01,EXPECTED
7PR36,7664,1.457864,7649,0.000000,,6.043952,2.412104e-01,EXPECTED
7PR73D2,7723,1.087840,7727,0.000000,,6.050676,1.797882e-01,EXPECTED
7PR37,7781,1.443084,7853,0.000000,,6.057759,2.382208e-01,EXPECTED
7PR75D2,7882,1.427988,7937,0.000000,,6.065192,2.354399e-01,EXPECTED
7PR38,7991,1.060168,8069,0.000000,,6.072964,1.745718e-01,EXPECTED
11PR7D2,8186,1.384791,8147,0.000000,,6.081065,2.277218e-01,EXPECTED
7PR39,8212,1.382817,8192,0.000000,,6.089487,2.270827e-01,EXPECTED
7PR79D2,8363,1.362327,8389,0.000000,,6.098219,2.233975e-01,EXPECTED
7PR40,8504,1.008685,8501,0.000000,,6.107254,1.651618e-01,EXPECTED
7PR81D2,8609,1.332151,8609,0.000000,,6.116585,2.177933e-01,EXPECTED
7PR41,8693,0.991203,8693,0.000000,,6.126202,1.617973e-01,EXPECTED
7PR83D2,8777,1.639054,8819,0.000000,,6.136099,2.671166e-01,EXPECTED
7PR42,8888,1.299376,8923,0.000000,,6.144934,2.114548e-01,EXPECTED
7PR85D2,9004,1.606759,9029,0.000000,,6.156705,2.609771e-01,EXPECTED
7PR43,9094,1.594817,9127,0.000000,,6.167400,2.585882e-01,EXPECTED
7PR87D2,9151,1.587861,9239,0.000000,,6.178349,2.570041e-01,EXPECTED
11PR4,9343,1.562302,9323,0.000000,,6.189546,2.524098e-01,EXPECTED
7PR89D2,9413,1.863889,9439,0.000000,,6.200985,3.005795e-01,EXPECTED
7PR45,9514,1.847672,9533,0.000000,,6.212660,2.974043e-01,EXPECTED
7PR91D2,9596,0.918824,9649,0.000000,,6.222918,1.476516e-01,EXPECTED
7PR46,9733,1.514050,9743,0.000000,,6.236700,2.427646e-01,EXPECTED
7PR93D2,9817,1.202712,9859,0.000000,,6.249056,1.924630e-01,EXPECTED
7PR47,9907,1.194474,9967,0.000000,,6.261628,1.907609e-01,EXPECTED
7PR95D2,10078,1.472679,10079,0.000000,,6.272606,2.347795e-01,EXPECTED
7PR48,10111,1.174906,10163,0.000000,,6.287407,1.868665e-01,EXPECTED
7PR97D2,10252,1.452972,10289,0.000000,,6.300605,2.306083e-01,EXPECTED
7PR49,10357,0.576578,10369,0.000000,,6.314004,9.131733e-02,EXPECTED
11PR9D2,10454,1.143909,10499,0.000000,,6.327600,1.807809e-01,EXPECTED
7PR50,10537,1.138264,10589,0.000000,,6.341389,1.794976e-01,EXPECTED
7PR101D2,10666,1.407892,10709,0.000000,,5.292269,2.660280e-01,EXPECTED
7PR51,10768,1.117651,10799,0.000000,,5.263810,2.123274e-01,EXPECTED
7PR103D2,10907,1.382995,10909,0.000000,,5.224003,2.647386e-01,EXPECTED
7PR52,10997,1.099556,11003,0.000000,,5.190709,2.118316e-01,EXPECTED
7PR105D2,11056,1.095604,11119,0.000000,,5.157955,2.124105e-01,EXPECTED
7PR53,11177,1.086156,11213,0.000000,,5.131308,2.116723e-01,EXPECTED
7PR107D2,11309,1.344313,11329,0.000000,,5.094013,2.639006e-01,EXPECTED
7PR54,11414,1.601543,11423,0.000000,,5.062800,3.163354e-01,EXPECTED
7PR109D2,11461,0.799033,11549,0.000000,,5.032074,1.587880e-01,EXPECTED
11PR5,11626,1.052592,11633,0.000000,,5.001825,2.104416e-01,EXPECTED
7PR111D2,11671,1.050307,11743,0.000000,,4.972041,2.112426e-01,EXPECTED
7PR56,11806,1.560642,11839,0.000000,,4.942710,3.157462e-01,EXPECTED
7PR113D2,11927,1.290007,11969,0.000000,,4.923491,2.620106e-01,EXPECTED
7PR57,12031,1.537368,12049,0.000000,,4.885367,3.146883e-01,EXPECTED
7PR115D2,12079,1.276668,12157,0.000000,,4.857334,2.628331e-01,EXPECTED
7PR58,12256,1.767332,12263,0.000000,,4.829713,3.659290e-01,EXPECTED
7PR117D2,12301,1.509585,12373,0.000000,,4.801261,3.144143e-01,EXPECTED
7PR59,12479,1.741853,12473,0.000000,,4.775672,3.647346e-01,EXPECTED
7PR119D2,12574,1.980045,12577,0.000000,,4.749233,4.169189e-01,EXPECTED
7PR60,12671,1.475160,12689,0.000000,,4.723171,3.123241e-01,EXPECTED
11PR11D2,12766,1.467387,12791,0.000000,,4.697477,3.123777e-01,EXPECTED
7PR61,12829,1.704409,12893,0.000000,,4.672142,3.648025e-01,EXPECTED
7PR123D2,12944,1.935770,13001,0.000000,,4.647160,4.165490e-01,EXPECTED
7PR62,13103,1.917476,13121,0.000000,,4.621406,4.149118e-01,EXPECTED
7PR125D2,13219,1.427460,13217,0.000000,,4.592922,3.107956e-01,EXPECTED
7PR63,13241,1.663755,13331,0.000000,,4.569023,3.641380e-01,EXPECTED
7PR127D2,13417,1.411427,13417,0.000000,,4.545445,3.105146e-01,EXPECTED
7PR64,13541,1.866108,13537,0.000000,,4.526213,4.122890e-01,EXPECTED
7PR129D2,13618,1.394064,13627,0.000000,,4.499226,3.098453e-01,EXPECTED
7PR65,13721,1.154678,13751,0.000000,,4.476571,2.579381e-01,EXPECTED
7PR131D2,13784,1.611952,13831,0.000000,,4.454213,3.618938e-01,EXPECTED
11PR6,13963,1.138639,13963,0.000000,,4.432143,2.569048e-01,EXPECTED
7PR133D2,14029,1.587731,14051,0.000000,,4.410357,3.600006e-01,EXPECTED
7PR67,14149,1.127702,14173,0.000000,,4.388849,2.569471e-01,EXPECTED
7PR135D2,14188,1.349026,14251,0.000000,,4.371294,3.086102e-01,EXPECTED
7PR68,14381,1.557246,14321,0.000000,,4.346645,3.582639e-01,EXPECTED
7PR137D2,14458,1.773088,14461,0.000000,,4.325938,4.098737e-01,EXPECTED
7PR69,14561,1.542574,14593,0.000000,,4.305487,3.582810e-01,EXPECTED
7PR139D2,14624,1.317081,14669,0.000000,,4.288790,3.070985e-01,EXPECTED
7PR70,14704,1.531035,14797,0.000000,,4.265336,3.589483e-01,EXPECTED
7PR141D2,14893,1.731791,14887,0.000000,,4.245626,4.079000e-01,EXPECTED
7PR71,14968,1.725510,15013,0.000000,,4.226153,4.082933e-01,EXPECTED
13PRD2,15641,1.457347,16141,0.000000,,4.026425,3.619456e-01,EXPECTED
11PR7,17123,1.162409,16384,0.000000,,3.849860,3.019354e-01,EXPECTED
11PR15D2,18218,0.921833,18461,0.000000,,3.692495,2.496504e-01,EXPECTED
11PR8,18797,1.079155,19609,0.000000,,3.548571,3.041097e-01,EXPECTED
11PR17D2,20716,1.497882,20789,0.000000,,3.421229,4.378199e-01,EXPECTED
11PR9,21622,1.447404,21943,0.000000,,3.305545,4.378715e-01,EXPECTED
11PR19D2,22564,1.398832,23099,0.000000,,3.199925,4.371452e-01,EXPECTED
11PR10,23488,1.053526,24251,0.000000,,3.103060,3.395120e-01,EXPECTED
11PR21D2,25364,1.415576,25409,0.000000,,3.012154,4.699547e-01,EXPECTED
11PR11,25729,1.539278,26561,0.000000,,2.967769,5.186650e-01,EXPECTED
11PR23D2,27557,1.588809,27701,0.000000,,2.928712,5.424941e-01,EXPECTED
11PR12,28772,1.534232,28871,0.000000,,2.852445,5.378656e-01,EXPECTED
11PR25D2,29507,1.628777,30029,0.000000,,2.769095,5.881983e-01,EXPECTED
