START,n_1,C_max,Npred_0,CboundMax,Lambda_max,Jitter,JitterRatio,Status
5PRD2,18,16.70849780,15,40.03255320,-8.737755e-01,36.418517,-0.640445,EXPECTED
5PR,30,23.13628726,30,46.05797920,-6.884988e-01,27.982824,-0.819134,EXPECTED
5PR3D2,45,14.49067931,45,49.58901876,-1.230264e+00,25.179029,-1.393951,EXPECTED
5PR2,69,11.95177193,60,42.31018899,-1.264148e+00,23.888402,-1.270843,EXPECTED
5PR5D2,86,9.92060492,75,38.62486999,-1.359282e+00,23.244193,-1.234900,EXPECTED
5PR3,102,17.11229882,90,35.47903946,-7.291447e-01,24.885316,-0.738055,EXPECTED
7PRD2,108,14.61490189,105,35.00948754,-8.735774e-01,24.294507,-0.839473,EXPECTED
5PR4,134,6.85395277,120,35.14457445,-1.634645e+00,24.002185,-1.178669,EXPECTED
5PR9D2,144,12.34952212,135,37.46884552,-1.109892e+00,23.903242,-1.050875,EXPECTED
5PR5,157,6.39140541,150,38.26955969,-1.789701e+00,23.938352,-1.331677,EXPECTED
5PR11D2,165,11.58696853,165,36.27600874,-1.141276e+00,24.071413,-1.025658,EXPECTED
5PR6,189,10.99036471,180,34.82305815,-1.153261e+00,24.279165,-0.981611,EXPECTED
5PR13D2,195,10.11073613,195,33.19800688,-1.188892e+00,24.970527,-0.924581,EXPECTED
7PR,222,4.86482048,210,32.20922838,-1.890223e+00,25.186984,-1.085656,EXPECTED
5PR15D2,234,9.15708568,225,30.77838035,-1.212285e+00,18.577798,-1.163824,EXPECTED
5PR8,240,9.24227785,240,30.23324149,-1.185154e+00,17.833411,-1.177058,EXPECTED
5PR17D2,260,8.83462291,255,30.41359884,-1.236211e+00,17.174317,-1.256468,EXPECTED
5PR9,270,12.53693137,270,29.58116786,-8.584591e-01,16.585792,-1.027641,EXPECTED
5PR19D2,297,7.62790251,285,29.06093242,-1.337582e+00,16.056409,-1.334858,EXPECTED
5PR10,312,7.76049073,300,28.39015711,-1.296997e+00,16.333344,-1.263040,EXPECTED
7PR3D2,324,7.42599902,315,29.57830902,-1.382054e+00,15.831040,-1.399296,EXPECTED
5PR11,342,7.16737186,330,29.29480563,-1.407871e+00,15.374621,-1.439218,EXPECTED
5PR23D2,348,7.21016292,345,28.63669996,-1.379198e+00,14.957723,-1.432473,EXPECTED
5PR12,366,10.45232408,360,28.11891569,-9.896182e-01,14.575137,-1.212105,EXPECTED
5PR25D2,378,10.06370546,375,27.96158005,-1.021896e+00,14.222556,-1.258415,EXPECTED
5PR13,399,9.78208878,390,28.46616820,-1.068163e+00,13.896387,-1.344528,EXPECTED
5PR27D2,415,6.32002468,405,27.70949122,-1.478052e+00,13.593602,-1.573495,EXPECTED
7PR2,420,12.16155899,420,29.01859822,-8.696569e-01,13.752442,-1.225749,EXPECTED
